  0.0000000000E+000  0.0000000000E+000
  1.7016866204E+003  9.1391913774E+037
  3.4017518573E+003  1.5075965693E+038
  5.1034633544E+003  2.1728584847E+038
  6.8048826827E+003  2.0663696855E+038
  8.5047700718E+003  1.9669534683E+038
  1.0208516319E+004  1.9228286537E+038
  1.1907122681E+004  1.9180542367E+038
  1.3613083063E+004  1.9317916842E+038
  1.5312022894E+004  1.9336363185E+038
  1.7014622287E+004  1.9358758513E+038
  1.8722477211E+004  1.9650168865E+038
  2.0421932345E+004  1.9935551689E+038
  2.2124130919E+004  2.0211544012E+038
  2.3816854751E+004  2.0467913394E+038
  2.5517412886E+004  2.0702873985E+038
  2.7219823439E+004  2.0913271413E+038
  2.8921322773E+004  2.1101758108E+038
  3.0617935652E+004  2.1268224384E+038
  3.2330978014E+004  2.1415581523E+038
  3.4027731355E+004  2.1542557703E+038
  3.5733866117E+004  2.1646445428E+038
  3.7417436836E+004  2.1737197681E+038
  3.9122563469E+004  2.1816257262E+038
  4.0823943379E+004  2.1882924892E+038
  4.2530560009E+004  2.1938531768E+038
  4.4220243643E+004  2.1982803467E+038
  4.5926850053E+004  2.2012939192E+038
  4.7627908546E+004  2.2037733747E+038
  4.9323977674E+004  2.2056495299E+038
  5.1033247895E+004  2.2069331540E+038
  5.2743746500E+004  2.2076472281E+038
  5.4432333446E+004  2.2074451372E+038
  5.6134335580E+004  2.2069894038E+038
  5.7826342123E+004  2.2061772216E+038
  5.9544968354E+004  2.2049856179E+038
  6.1233834128E+004  2.2031222003E+038
  6.2932873346E+004  2.2010739857E+038
  6.4634028524E+004  2.1986468630E+038
  6.6347691648E+004  2.1957762324E+038
  6.8029731116E+004  2.1926777453E+038
  6.9746234070E+004  2.1890578226E+038
  7.1440009753E+004  2.1849819093E+038
  7.3133534947E+004  2.1803703728E+038
  7.4852650057E+004  2.1760840406E+038
  7.6542325837E+004  2.1720433683E+038
  7.8265978627E+004  2.1680117077E+038
  7.9957931804E+004  2.1641051722E+038
  8.1667682882E+004  2.1601900574E+038
  8.3347429185E+004  2.1563652555E+038
  8.5054631213E+004  2.1524945478E+038
  8.6739661954E+004  2.1486878511E+038
  8.8455132425E+004  2.1448255289E+038
  9.0159354646E+004  2.1410020200E+038
  9.1870522065E+004  2.1371778094E+038
  9.3560883338E+004  2.1334155630E+038
  9.5262882577E+004  2.1296441552E+038
  9.6960663233E+004  2.1258999335E+038
  9.8644853286E+004  2.1222044875E+038
  1.0036681498E+005  2.1184470176E+038
  1.0207709100E+005  2.1147375110E+038
  1.0376276895E+005  2.1111041218E+038
  1.0546567811E+005  2.1074574923E+038
  1.0714494872E+005  2.1038855896E+038
  1.0888176935E+005  2.1002170066E+038
  1.1054479633E+005  2.0967295681E+038
  1.1225768003E+005  2.0931641223E+038
  1.1397087592E+005  2.0896252606E+038
  1.1564504500E+005  2.0861937294E+038
  1.1736220118E+005  2.0827017241E+038
  1.1904024895E+005  2.0793162153E+038
  1.2075120316E+005  2.0758920336E+038
  1.2244833813E+005  2.0725231792E+038
  1.2416158622E+005  2.0691500508E+038
  1.2585364396E+005  2.0658461662E+038
  1.2755140294E+005  2.0625585931E+038
  1.2925391411E+005  2.0592892083E+038
  1.3095208871E+005  2.0560553914E+038
  1.3263880397E+005  2.0528699124E+038
  1.3433553487E+005  2.0496917253E+038
  1.3603700320E+005  2.0465309599E+038
  1.3772863565E+005  2.0434144370E+038
  1.3943005654E+005  2.0403058326E+038
  1.4112943625E+005  2.0372269630E+038
  1.4283922974E+005  2.0341546346E+038
  1.4453242248E+005  2.0311366886E+038
  1.4622585612E+005  2.0281424807E+038
  1.4793364473E+005  2.0251471311E+038
  1.4962776289E+005  2.0221996332E+038
  1.5133022209E+005  2.0192619044E+038
  1.5302371779E+005  2.0163628855E+038
  1.5472376490E+005  2.0134753548E+038
  1.5641679893E+005  2.0106219089E+038
  1.5811857671E+005  2.0077756952E+038
  1.5981154050E+005  2.0049658437E+038
  1.6151579703E+005  2.0021595390E+038
  1.6321244456E+005  1.9993870853E+038
  1.6490684772E+005  1.9966392773E+038
  1.6660727355E+005  1.9939024037E+038
  1.6830594265E+005  1.9911886601E+038
  1.7000193193E+005  1.9885277700E+038
  1.7170137710E+005  9.9075516417E+044
  1.7340553697E+005  1.3948774156E+044
  1.7510791656E+005  6.5862428262E+043
  1.7681264441E+005  4.3232244523E+043
  1.7851181665E+005  3.2614954138E+043
  1.8021605298E+005  2.6459111833E+043
  1.8191444348E+005  2.2465112537E+043
  1.8361839858E+005  1.9643435696E+043
  1.8532499698E+005  1.7548307595E+043
  1.8702024637E+005  1.5937711273E+043
  1.8873226122E+005  1.4638553474E+043
  1.9041844836E+005  1.3591492030E+043
  1.9212576718E+005  1.2710676517E+043
  1.9383824618E+005  1.1967000717E+043
  1.9553869874E+005  1.1335387073E+043
  1.9723264516E+005  1.0790007019E+043
  1.9893043031E+005  1.0310960945E+043
  2.0064740982E+005  9.8821611752E+042
  2.0234853769E+005  9.5038287650E+042
  2.0405094651E+005  9.1636863381E+042
  2.0574628076E+005  8.8583789323E+042
  2.0745759748E+005  8.5793514305E+042
  2.0914674581E+005  8.3287819331E+042
  2.1083888164E+005  8.0991623582E+042
  2.1256434360E+005  7.8844400563E+042
  2.1424689783E+005  7.6915757633E+042
  2.1595360463E+005  7.5109158453E+042
  2.1764219619E+005  7.3453311074E+042
  2.1934743047E+005  7.1902084802E+042
  2.2106666453E+005  7.0449374215E+042
  2.2275324340E+005  6.9120219859E+042
  2.2444568120E+005  6.7876473844E+042
