,t_from_discovery,temp,dtemp0,dtemp1,radius,dradius0,dradius1,Lum,dLum0,dLum1
0,6.620999999999185,52.99885395453615,18.40480872498675,27.586441503817404,2953421111.0859957,742211701.9629576,974300575.0796667,7.969862827562035e+35,6.125951187106561e+34,7.250384044476696e+34
1,7.507499999999709,,,,,,,,,
2,8.569999999999709,33.80184143599182,13.162368656279028,18.11748299827974,3969403164.9553227,979461861.3574011,2084655604.968229,8.112665699984919e+35,8.765428253225962e+34,5.862030589027234e+34
3,9.229999999995925,,,,,,,,,
4,11.519999999996799,23.595552524982324,9.222893023928476,35.17413865412573,5241869873.092027,2465831804.3086495,3255589764.861374,7.564742882546126e+35,1.326233563796163e+35,9.445224956014935e+34
5,13.403999999994994,,,,,,,,,
6,14.552499999997963,24.988461220427027,8.261025991400146,9.696601261498259,5153360661.837133,1303093676.2871606,2421449414.528083,7.81435128664705e+35,6.765700363072512e+34,6.904275473999201e+34
7,16.379500000002736,,,,,,,,,
8,17.299999999995634,,,,,,,,,
9,18.57999999999447,16.69859705779883,4.172055732455057,11.160385033014908,7261234301.591424,2494909912.172548,3387932490.3105693,7.638620078965308e+35,9.267275837761735e+34,9.859645837399464e+34
10,19.46349999999802,,,,,,,,,
11,20.59700000000157,16.852540501264627,6.063394736604305,9.104512017816312,7014294827.134511,2109883124.030673,5262924560.924342,7.269784239500688e+35,9.88487991466978e+34,1.1241258432321192e+35
12,21.396499999995285,,,,,,,,,
13,22.676999999996042,14.060443786605177,2.820118910192564,15.827700500704921,8698552956.999638,4322507741.381682,3004785851.8199196,7.109616944954013e+35,5.9777375965914205e+34,6.725144161921211e+34
14,23.412499999998545,,,,,,,,,
15,24.502999999996973,12.825497106155424,2.954127118196503,5.048817634872041,9665167148.534628,3031667013.3674054,3756416775.8824234,6.739092777057868e+35,5.1376213005126115e+34,6.37442377989707e+34
16,26.5199999999968,10.38101425821007,2.8750450354860018,3.7042586227519276,12061903899.994352,3908152047.1842637,8236108421.238576,6.00869480211762e+35,8.927319045410231e+34,6.793012810017837e+34
17,29.565999999991618,10.335683949890203,1.8822204490551204,2.738683713838446,12209790658.033209,3598570235.296185,3775800671.618605,5.7914971013789875e+35,7.521571296470212e+34,7.8684679475115015e+34
18,30.564999999995052,10.14380943330627,2.3156377541617372,3.619342798037234,12401580098.379934,4310909432.728607,6546495307.551492,5.837679129870028e+35,7.759855856464515e+34,6.890272777426229e+34
19,33.60299999999552,9.236838071273603,1.829729812057506,2.892184086291465,13640422312.19556,4883604530.359526,6424662849.72785,5.338244795598677e+35,7.7381532651049405e+34,5.938113835809268e+34
20,34.57499999999709,9.350047596080255,1.3010651879555848,1.5328901379139435,13445237069.717922,3087846196.9015694,3175944608.4721246,5.0708921450920615e+35,6.530937652536937e+34,6.750599064698286e+34
21,35.919999999998254,8.469585730334641,1.9570085637137584,2.0206899752339265,15502400805.686916,4920583462.372062,9334200632.354794,4.9763260675656116e+35,6.266215301658684e+34,4.529985417964523e+34
22,36.737999999997555,8.421936447750829,1.40516672699375,1.889639165643409,15476216442.386229,4346737063.501288,5984223952.393276,4.936836886129629e+35,5.732120122202668e+34,5.358554727599227e+34
23,37.78249999999389,7.792068246423255,1.0189146482399893,1.0702902632529172,17869820847.40772,3853165373.380073,5555777250.461647,4.887614770705548e+35,4.291268127818134e+34,3.9949569000157793e+34
24,39.65200000000186,7.437833012535714,1.3575847583217833,1.8574869421552176,19132995768.586292,6326935734.670181,9092445272.843847,4.772059849235867e+35,4.880216862095038e+34,5.847733896318595e+34
25,40.919999999998254,7.619770519902727,1.0582789287708492,1.0143559277366316,18235608253.96462,4265600028.5680842,6135114558.1493,4.713339401675285e+35,7.008988476721518e+34,5.545040284577237e+34
26,43.746500000001106,6.89022509009637,0.6364574386992352,0.9817777223591175,21592750341.292248,5475532326.583081,5040421555.802804,4.4736205038025714e+35,4.341028998649417e+34,4.0840023361020446e+34
27,44.81999999999971,7.416682976249003,0.9806504716859932,1.3294056544353872,17655714645.669304,4520772433.134918,5520795544.335051,4.007141412558575e+35,4.355842530740559e+34,5.256506811279023e+34
28,45.71999999999389,7.431385601809681,1.3042594536928096,1.108539103706236,17603899618.075394,3830919851.1640797,9948783651.46062,4.303867835058069e+35,5.557299718617352e+34,4.76210657411474e+34
29,46.71999999999389,7.235770763935465,0.717174244136304,0.9142650953271811,19089583709.370213,4094603417.7244573,4239707045.6411433,4.17743067364085e+35,3.566878094503379e+34,3.6187322144924327e+34
30,47.919999999998254,7.023767245186731,1.1492721485085653,2.172631535097354,19626130471.821346,7199586589.635031,9737772585.454073,4.262232335940071e+35,5.383447140496768e+34,4.7659205368152135e+34
31,48.71999999999389,6.491907939058695,0.7678817067419423,0.7664393437796981,23198494495.26246,4416519641.461006,7036832461.12431,4.13352292343116e+35,3.5686129594569366e+34,3.613190682455349e+34
32,49.554000000003725,6.462053078254873,0.7573886774471426,1.1192061327361227,23367518045.52558,6349520609.990367,7845697291.471993,4.241625626573054e+35,5.337341621765584e+34,4.335217911920524e+34
33,50.586999999999534,6.355007738518474,0.928091574019934,1.2254073774009289,24158370104.864597,7544131644.590808,11465612421.542097,4.169067590972831e+35,5.170206845303034e+34,4.89748573450886e+34
34,52.419999999998254,6.866061300941068,0.9043170819001718,0.9969656939358398,20126212626.294285,5366938473.354642,6700194425.99813,3.868280766357085e+35,4.692735757310222e+34,4.864787346621973e+34
35,54.46866666666028,6.49801466938329,0.4824389988213902,0.5554703162374803,22577150038.381035,3717925797.917199,4384113735.8288765,3.9582046898911496e+35,3.1826699264179003e+34,3.0018471004874965e+34
36,56.5199999999968,6.086490918957821,0.87110027890769,1.3837225716393382,26083117447.406254,9044233691.310627,11404976386.842377,3.993208583405364e+35,5.976616491566009e+34,4.457353118874401e+34
37,57.61999999999534,6.176040972055083,0.452681317619013,0.652443442163869,25089577404.842724,5323753773.854507,4562928440.586777,3.881216007491681e+35,3.913397979770227e+34,3.256237274007094e+34
38,58.45499999999447,6.090594355242335,0.4397913509140272,0.7135370648587873,25712972213.69385,5835739558.471617,5654419223.080918,3.8658425119681604e+35,3.7019530530575965e+34,3.483340326609254e+34
39,59.71999999999389,6.813007451608973,1.3999130823259298,1.3668979807141817,20064669302.576015,6150254620.17935,15223048550.486963,3.824825986974078e+35,5.030062055702315e+34,4.929291504561973e+34
40,60.61999999999534,5.518182207524813,0.44757811078032184,0.8027233662174993,32383972760.53317,9191947596.029566,9010941985.107523,3.988196714401924e+35,4.311870735838016e+34,3.5843750792956445e+34
41,61.5199999999968,6.3482785435033415,0.7778422705244354,1.5287511519147783,23116306682.564598,8838823301.136047,7217464445.873492,3.6620040579469815e+35,4.916893242298786e+34,4.1723340458829715e+34
42,62.591999999996915,5.9037497789996225,0.9021032565245015,1.8728200179681709,26913487743.826523,11748256657.9571,14166600490.07577,3.669438496324757e+35,4.193865559129741e+34,4.936040322755482e+34
43,63.6875,5.891590618629778,0.43651574498409573,0.5651957351878574,27341727909.6143,5811545956.942701,5421088925.298606,3.752027711810273e+35,3.605468905647395e+34,2.962312067344112e+34
44,72.58299999999144,5.590861454526346,0.6144017650918467,0.9239436257176301,29436710228.72766,8790378799.344088,10295147890.289461,3.4932024193178144e+35,4.733278162796885e+34,4.523556240917962e+34
45,76.56099999999424,5.410387204513621,0.8232608669208927,1.0010372710689577,31664778990.77019,11003875614.033747,19633948829.28243,3.4083298016929366e+35,4.763353580927099e+34,5.565651923536721e+34
46,78.31999999999971,5.310882112540042,0.48751447807931214,0.8869519485389281,31940058283.541985,9527580530.695332,10028151839.524096,3.2641128140304596e+35,3.8911810238986593e+34,3.453212856435519e+34
47,80.55400000000373,5.278922192268521,0.6079722575901396,0.7155173257342682,33669743843.347446,9541175247.357115,12609743797.523035,3.341524096555322e+35,3.972262390335301e+34,4.262337086932809e+34
48,81.36999999999534,5.2704055611331775,0.4537567447485955,0.4818807890928358,32883914703.987167,6264003374.485552,7713145590.71904,3.247706892288789e+35,2.8139002101733578e+34,2.720143326821476e+34
49,82.5199999999968,5.519244560018658,0.6345524381875078,0.5632476011481176,29411282463.532314,7274055783.1429,11107262200.13473,3.2507528892265394e+35,4.96126170889729e+34,5.23425615644921e+34
50,83.31999999999971,4.928632396835544,0.4076248281657424,0.6206911752407667,37119477362.124954,9956308504.112383,10520911839.998316,2.9906518524561414e+35,4.1839013337106775e+34,4.503802811303613e+34
