  0.0000000000E+000  0.0000000000E+000
  1.7028731006E+003  9.4628927582E+037
  3.4037317947E+003  1.0598959777E+038
  5.1075341465E+003  1.1272945746E+038
  6.8065789788E+003  1.1689378007E+038
  8.5095722886E+003  1.1948042161E+038
  1.0215016117E+004  1.2098576210E+038
  1.1916709748E+004  1.2179222607E+038
  1.3610596503E+004  1.2219425903E+038
  1.5315680008E+004  1.2241037559E+038
  1.7017948173E+004  1.2257958665E+038
  1.8721368726E+004  1.2277471047E+038
  2.0417331422E+004  1.2303200103E+038
  2.2123110790E+004  1.2335561151E+038
  2.3823804437E+004  1.2373391353E+038
  2.5523650512E+004  1.2415103347E+038
  2.7220074579E+004  1.2458710443E+038
  2.8916978269E+004  1.2502658660E+038
  3.0623752626E+004  1.2545904206E+038
  3.2323188580E+004  1.2586893067E+038
  3.4023748937E+004  1.2625062476E+038
  3.5733663845E+004  1.2660128648E+038
  3.7430326391E+004  1.2691313229E+038
  3.9128861252E+004  1.2718816096E+038
  4.0835101344E+004  1.2742721425E+038
  4.2521590456E+004  1.2762699754E+038
  4.4241699631E+004  1.2779526154E+038
  4.5938238839E+004  1.2792779819E+038
  4.7625723407E+004  1.2802736917E+038
  4.9342139812E+004  1.2809856496E+038
  5.1041894030E+004  1.2814129969E+038
  5.2743972854E+004  1.2815713727E+038
  5.4429349606E+004  1.2815032194E+038
  5.6137852180E+004  1.2812344718E+038
  5.7849381547E+004  1.2807902461E+038
  5.9543574918E+004  1.2801794766E+038
  6.1240871941E+004  1.2793961424E+038
  6.2945558935E+004  1.2784676877E+038
  6.4644343297E+004  1.2774333669E+038
  6.6353015991E+004  1.2762654216E+038
  6.8065465124E+004  1.2749696989E+038
  6.9760711222E+004  1.2735663444E+038
  7.1450073002E+004  1.2720013731E+038
  7.3169086773E+004  1.2702368704E+038
  7.4864005964E+004  1.2683704734E+038
  7.6539128667E+004  1.2664030064E+038
  7.8237341319E+004  1.2642906148E+038
  7.9946350928E+004  1.2620747862E+038
  8.1654839973E+004  1.2597947031E+038
  8.3336772200E+004  1.2574952680E+038
  8.5059817253E+004  1.2550948585E+038
  8.6764882898E+004  1.2526537093E+038
  8.8450077298E+004  1.2501918347E+038
  9.0156162840E+004  1.2476756709E+038
  9.1844034646E+004  1.2451626994E+038
  9.3544000631E+004  1.2426145782E+038
  9.5251222010E+004  1.2400415036E+038
  9.6932010848E+004  1.2374900502E+038
  9.8642031976E+004  1.2348675769E+038
  1.0034691887E+005  1.2322338773E+038
  1.0204230082E+005  1.2296023031E+038
  1.0374900792E+005  1.2269466677E+038
  1.0543522924E+005  1.2243184374E+038
  1.0714260033E+005  1.2216562597E+038
  1.0883826856E+005  1.2190139091E+038
  1.1053568728E+005  1.2163735939E+038
  1.1222477084E+005  1.2137493511E+038
  1.1393274923E+005  1.2111012321E+038
  1.1562579630E+005  1.2084834934E+038
  1.1732357026E+005  1.2058679107E+038
  1.1902174526E+005  1.2032634532E+038
  1.2072563559E+005  1.2006654739E+038
  1.2242048394E+005  1.1980947521E+038
  1.2411490780E+005  1.1955410187E+038
  1.2581794266E+005  1.1929921650E+038
  1.2751576989E+005  1.1904695255E+038
  1.2921245905E+005  1.1879669998E+038
  1.3091456355E+005  1.1854776040E+038
  1.3261120396E+005  1.1830154380E+038
  1.3431062866E+005  1.1805700434E+038
  1.3600858592E+005  1.1781464786E+038
  1.3770558854E+005  1.1757438681E+038
  1.3940361599E+005  1.1733605388E+038
  1.4110183569E+005  4.4856770787E+040
  1.4280301156E+005  8.8748359014E+044
  1.4450556148E+005  1.2513663811E+044
  1.4620674139E+005  5.4146884828E+043
  1.4790885400E+005  3.3348376918E+043
  1.4961201037E+005  2.4230760036E+043
  1.5131314960E+005  1.9201683325E+043
  1.5301539550E+005  1.6025074375E+043
  1.5471982916E+005  1.3839894462E+043
  1.5642783515E+005  1.2249548803E+043
  1.5812766603E+005  1.1052640643E+043
  1.5983478101E+005  1.0102526761E+043
