1069   15
1.0d0 1.0d0 4.0d0 12.0d0 16.0d0 20.0d0 24.0d0 28.0d0 32.0d0 36.0d0 40.0d0 44.0d0 48.0d0 52.0d0 56.0d0 
0.0d0 1.0d0 2.0d0 6.0d0 8.0d0 10.0d0 12.0d0 14.0d0 16.0d0 18.0d0 20.0d0 22.0d0 24.0d0 26.0d0 28.0d0 
4.5088533333347092E+30   5.3350739587019598E+06  3.1421118838747294E-04   2.8521343574564735E-06   1.9019349597096506E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0056586389233474E-07   7.4320172724280325E-09   1.0243973054537592E-05   5.8578636221881995E-06   2.6006599849549367E-05   1.9123316663010796E-03   1.8101801069902754E-01   0.0000000000000000E+00   2.2636449009219572E-10 
9.2073224809290916E+30   6.7907319723137375E+06  3.1765185175407180E-04   3.0761127865369135E-06   1.9991408882956562E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0918197837604761E-07   8.5645353238261633E-09   1.1075969720291967E-05   6.3437963563369091E-06   2.7184048926217257E-05   1.9397751657884328E-03   1.8059344075463998E-01   0.0000000000000000E+00   2.7581494623216230E-10 
1.5115334655448759E+31   8.0391699005281823E+06  3.2089867447258544E-04   3.2946867428071127E-06   2.0917831821752404E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1760316551753761E-07   9.7342142623938665E-09   1.1884954263644858E-05   6.8159781611479296E-06   2.8288503048532674E-05   1.9644399018607511E-03   1.8019855140467300E-01   0.0000000000000000E+00   3.2952090500289659E-10 
2.2544266666664323E+31   9.2210575984455906E+06  3.2447541992446381E-04   3.5443725326468555E-06   2.1951747749863119E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2723390457436053E-07   1.1146409246847815E-08   1.2805556077713134E-05   7.3529076740609779E-06   2.9501523167274369E-05   1.9904102845514269E-03   1.7976769896382144E-01   0.0000000000000000E+00   3.9761791341203365E-10 
3.3816400000005707E+31   1.0611419980221471E+07  3.2901196868400886E-04   3.8762870418734362E-06   2.3289694952730016E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4004726122549092E-07   1.3146263173051192E-08   1.4023718969151729E-05   8.0627153568358692E-06   3.1042064269181616E-05   2.0218183714498768E-03   1.7922303292691302E-01   0.0000000000000000E+00   4.9959548270340898E-10 
4.5088533333333257E+31   1.1735023526321091E+07  3.3393207080835235E-04   4.2573076082212284E-06   2.4779722417884111E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5476180360054701E-07   1.5609512165568407E-08   1.5414353825033202E-05   8.8720459592807324E-06   3.2720944319900384E-05   2.0541972901466942E-03   1.7863148726103700E-01   0.0000000000000000E+00   6.3323855744740260E-10 
5.6360666666670030E+31   1.2697021131993655E+07  3.3851448419238269E-04   4.6342321975994201E-06   2.6210757344787465E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6931395272642955E-07   1.8217520203758686E-08   1.6782192302018056E-05   9.6670861557288194E-06   3.4298747968790057E-05   2.0830007871137190E-03   1.7807604885562486E-01   0.0000000000000000E+00   7.8342261348991142E-10 
6.7632799999997580E+31   1.3548841698762462E+07  3.4284734888580752E-04   5.0122630012911686E-06   2.7607565516547332E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.8389651710804053E-07   2.0999605598312796E-08   1.8146493951105440E-05   1.0459056004797985E-05   3.5807753737634784E-05   2.1091794427990068E-03   1.7754439406481354E-01   0.0000000000000000E+00   9.5253245953037029E-10 
8.1159360000001707E+31   1.4466324131074604E+07  3.4739901937261693E-04   5.4344085042052449E-06   2.9126435024310975E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0015822446361666E-07   2.4298331251780901E-08   1.9661419170540387E-05   1.1337282671135400E-05   3.7415450213175666E-05   2.1356934423479145E-03   1.7697668458351051E-01   0.0000000000000000E+00   1.1638733163208983E-09 
9.4685920000005835E+31   1.5298310417308899E+07  3.5212067196801610E-04   5.9019247497511023E-06   3.0763169212415916E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.1813181689765154E-07   2.8181774720923732E-08   2.1328963229183982E-05   1.2302555815505954E-05   3.9111099868997402E-05   2.1622203853333302E-03   1.7637605373072307E-01   0.0000000000000000E+00   1.4263748606997065E-09 
1.0821248000012525E+32   1.6064606539551811E+07  3.5663366165281871E-04   6.3804302494163809E-06   3.2393824350778755E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.3648017416740712E-07   3.2401134551179483E-08   2.3025142699123152E-05   1.3282907178202536E-05   4.0764176952386573E-05   2.1867408008594004E-03   1.7578767103248835E-01   0.0000000000000000E+00   1.7269169692248313E-09 
1.2173904000032768E+32   1.6778630305443242E+07  3.6095393652742642E-04   6.8713084290006011E-06   3.4024249703332042E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.5524462723554261E-07   3.6981184431857238E-08   2.4754643225355304E-05   1.4281010492394674E-05   4.2382320019695864E-05   2.2095252651219100E-03   1.7520802585606693E-01   0.0000000000000000E+00   2.0697345750317218E-09 
1.3526560000061312E+32   1.7449941987760592E+07  3.6509194281611951E-04   7.3755786313667850E-06   3.5658471397563862E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7445230881915686E-07   4.1946253098931915E-08   2.6520773214949645E-05   1.5298733457715148E-05   4.3970777435645111E-05   2.2307718344089095E-03   1.7463459194296899E-01   0.0000000000000000E+00   2.4593656445005768E-09 
1.4879216000095852E+32   1.8085622428036477E+07  3.6905660670760455E-04   7.8940638845778842E-06   3.7299483512016401E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.9412275072146816E-07   4.7320880803516926E-08   2.8326050965475180E-05   1.6337474682751442E-05   4.5533425895713315E-05   2.2506356637108497E-03   1.7406556874808643E-01   0.0000000000000000E+00   2.9006917658121728E-09 
1.6231872000135464E+32   1.8691079772827886E+07  3.7285520114249291E-04   8.4274482819996582E-06   3.8949547683016020E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.1426992839960656E-07   5.3130046458757155E-08   3.0172442918710746E-05   1.7398306918384430E-05   4.7073169213509783E-05   2.2692406151444454E-03   1.7349961411174239E-01   0.0000000000000000E+00   3.3989699821279873E-09 
1.7584528000178765E+32   1.9270549203165255E+07  3.7649141548928340E-04   8.9762818349959133E-06   4.0610261026851188E-03   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.3490212874217371E-07   5.9399257376323008E-08   3.2061453607499832E-05   1.8482040093783532E-05   4.8592056548677977E-05   2.2866825527451647E-03   1.7293557483547831E-01   0.0000000000000000E+00   3.9598765426988439E-09 
