TIME	LOGL	VPH
5.700000000000000622e-01 3.554467186868996009e+01 5.343464338291263266e+04
5.799999999999999600e-01 3.554436153554475197e+01 5.449784846054785157e+04
5.899999999999999689e-01 3.554479301169047289e+01 5.556342697223516006e+04
5.999999999999999778e-01 3.554531118184409166e+01 5.662737539467456372e+04
6.099999999999999867e-01 3.554584408633621706e+01 5.769399320417388662e+04
6.199999999999999956e-01 3.554637157854235596e+01 5.875872647252520255e+04
6.300000000000000044e-01 3.554690281221692771e+01 5.982628205860841990e+04
6.400000000000000133e-01 3.554742271417655530e+01 6.089228742423370568e+04
6.500000000000000222e-01 3.554793628123698568e+01 6.195952480086580908e+04
6.600000000000000311e-01 3.554845321308837924e+01 6.302693017856634833e+04
6.700000000000000400e-01 3.554980123582551244e+01 6.409482194504114887e+04
6.800000000000000488e-01 3.555157199059066642e+01 6.516251783835482638e+04
6.900000000000000577e-01 3.555332538219891347e+01 6.623083275305095594e+04
7.000000000000000666e-01 3.555505121937701318e+01 6.729874791646891390e+04
7.099999999999999645e-01 3.555675550909931815e+01 6.836569128476886544e+04
7.199999999999999734e-01 3.555843810971418861e+01 6.943564148792978085e+04
7.299999999999999822e-01 3.556009714074404116e+01 7.050397669023498020e+04
7.399999999999999911e-01 3.556173875344397572e+01 7.157228652183701342e+04
7.500000000000000000e-01 3.556335521656134802e+01 7.264238218027295079e+04
7.600000000000000089e-01 3.556495151825527756e+01 7.371136931611257023e+04
7.700000000000000178e-01 3.556653449909113363e+01 7.477912292967262329e+04
7.800000000000000266e-01 3.556529571000316281e+01 7.584930159611218551e+04
7.900000000000000355e-01 3.556033830423150022e+01 7.691876744526661059e+04
8.000000000000000444e-01 3.555547206852103415e+01 7.798713539988278353e+04
8.100000000000000533e-01 3.555069801854440925e+01 7.905488480287355196e+04
8.200000000000000622e-01 3.554602030563569315e+01 8.012573521630260802e+04
8.300000000000000711e-01 3.554142120013529649e+01 8.119490590012309258e+04
8.399999999999999689e-01 3.553691535597918261e+01 8.226316465269470064e+04
8.499999999999999778e-01 3.553248594059709831e+01 8.333067679522243270e+04
8.599999999999999867e-01 3.552814510809665194e+01 8.440042116707906825e+04
8.699999999999999956e-01 3.552387201844424425e+01 8.546935535010695457e+04
8.800000000000000044e-01 3.551968485865714342e+01 8.653732729049972841e+04
8.900000000000000133e-01 3.551556629586971781e+01 8.760475212957058102e+04
9.000000000000000222e-01 3.551152526053871128e+01 8.867186160316324094e+04
9.100000000000000311e-01 3.550754969565213059e+01 8.973916239059493819e+04
9.200000000000000400e-01 3.550364763767585430e+01 9.080761539634750807e+04
9.300000000000000488e-01 3.549980866789783107e+01 9.187127655377135670e+04
9.400000000000000577e-01 3.549603980452733509e+01 9.293951530842622742e+04
9.500000000000000666e-01 3.547140933937672003e+01 9.400669533632576349e+04
9.599999999999999645e-01 3.543834170194892863e+01 9.507286914758544299e+04
9.699999999999999734e-01 3.540720217075880782e+01 9.613923715229728259e+04
9.799999999999999822e-01 3.537800289695906741e+01 9.720462283012212720e+04
9.899999999999999911e-01 3.535071262279723214e+01 9.827014496269833762e+04
1.000000000000000000e+00 3.532532064144877637e+01 9.933449993004427233e+04
1.010000000000000009e+00 3.530176530711214866e+01 1.003995742573270836e+05
1.020000000000000018e+00 3.528000230514765434e+01 1.014632864655907615e+05
1.030000000000000027e+00 3.525994843697045411e+01 1.025269937260281149e+05
1.040000000000000036e+00 3.524154599704224466e+01 1.035897198712956597e+05
1.050000000000000044e+00 3.522476530929748151e+01 1.046524714006193535e+05
1.060000000000000053e+00 3.520940815642859434e+01 1.057144193020126113e+05
1.070000000000000062e+00 3.519495893019223587e+01 1.067753550232639536e+05
1.080000000000000071e+00 3.518182888788392404e+01 1.078367064145067270e+05
1.090000000000000080e+00 3.516994225649480654e+01 1.088981678608659422e+05
1.100000000000000089e+00 3.515918819763655279e+01 1.099593028745498159e+05
1.110000000000000098e+00 3.514951368783550123e+01 1.110195279336326348e+05
1.120000000000000107e+00 3.514081607945563945e+01 1.120786398332038516e+05
1.130000000000000115e+00 3.513299104221088953e+01 1.131379702464100847e+05
1.140000000000000124e+00 3.512600859661304753e+01 1.141967090217787336e+05
1.150000000000000133e+00 3.511975044517327404e+01 1.152544057209715829e+05
1.159999999999999920e+00 3.511417434835195905e+01 1.163110485074873868e+05
1.169999999999999929e+00 3.510921257449282251e+01 1.173658468722734542e+05
1.179999999999999938e+00 3.510477874713569690e+01 1.184197883266562858e+05
1.189999999999999947e+00 3.510085301247384137e+01 1.194778767654650583e+05
1.199999999999999956e+00 3.509736730157958107e+01 1.205308858923064254e+05
1.209999999999999964e+00 3.509426508062102812e+01 1.215860275313507154e+05
1.219999999999999973e+00 3.509153093270911938e+01 1.226389124926409859e+05
1.229999999999999982e+00 3.508910905938719083e+01 1.236904801814392267e+05
1.239999999999999991e+00 3.508695944680316359e+01 1.247441018060419883e+05
1.250000000000000000e+00 3.508464185007416347e+01 1.257929948605750396e+05
1.260000000000000009e+00 3.508242972387220249e+01 1.268453537328371604e+05
1.270000000000000018e+00 3.508040336034167694e+01 1.278943855139548687e+05
1.280000000000000027e+00 3.507858200922407832e+01 1.289432891452925833e+05
1.290000000000000036e+00 3.507696794915042204e+01 1.299917558167613897e+05
1.300000000000000044e+00 3.507576942510793572e+01 1.310369543869359186e+05
1.310000000000000053e+00 3.507466414144624878e+01 1.320867998728926759e+05
1.320000000000000062e+00 3.507363304490218070e+01 1.331290305607097689e+05
1.330000000000000071e+00 3.507264606509307470e+01 1.341765730285456812e+05
1.340000000000000080e+00 3.507173080259491371e+01 1.352147458940025826e+05
1.350000000000000089e+00 3.507087808608586244e+01 1.362583563370065822e+05
1.360000000000000098e+00 3.507006377986454737e+01 1.373053466577726358e+05
1.370000000000000107e+00 3.506927716764010938e+01 1.383488173119434796e+05
1.380000000000000115e+00 3.506855385484870880e+01 1.393877158120400563e+05
1.390000000000000124e+00 3.506786221957422356e+01 1.404279108739716467e+05
1.400000000000000133e+00 3.506721080977814609e+01 1.414680311311523838e+05
1.409999999999999920e+00 3.506656628325477243e+01 1.425058600401294534e+05
1.419999999999999929e+00 3.506597279903478892e+01 1.435431985524639022e+05
1.429999999999999938e+00 3.506540319663695726e+01 1.445796026548136142e+05
1.439999999999999947e+00 3.506486038285630258e+01 1.456155288011941302e+05
1.449999999999999956e+00 3.506434056622460815e+01 1.466495284071375791e+05
1.459999999999999964e+00 3.506382547767878322e+01 1.476820771621902531e+05
1.469999999999999973e+00 3.506334847701842250e+01 1.487146169912662008e+05
1.479999999999999982e+00 3.506189002600426363e+01 1.497474868935994455e+05
1.489999999999999991e+00 3.505885288267442235e+01 1.507792434104753484e+05
1.500000000000000000e+00 3.505593534165149805e+01 1.518082610099265585e+05
1.510000000000000009e+00 3.505311198482904445e+01 1.528364098926775332e+05
1.520000000000000018e+00 3.505042895492935884e+01 1.538631227088131418e+05
1.530000000000000027e+00 3.504786318450121740e+01 1.548870869493843929e+05
1.540000000000000036e+00 3.504540872619746494e+01 1.559120106099911791e+05
1.550000000000000044e+00 3.504306348146807437e+01 1.569377970177981770e+05
1.560000000000000053e+00 3.504082914301621088e+01 1.579624337808951968e+05
1.570000000000000062e+00 3.503869262015529529e+01 1.589856578682198888e+05
1.580000000000000071e+00 3.503667716736346449e+01 1.600063974255592038e+05
1.590000000000000080e+00 3.503739268209955071e+01 1.610611696495873330e+05
1.600000000000000089e+00 3.516203177029176175e+01 1.645175515938274621e+05
1.610000000000000098e+00 3.555123192468055038e+01 2.076846516866627499e+05
1.620000000000000107e+00 3.565037634983278281e+01 5.352634156130617484e+05
1.630000000000000115e+00 3.574744635061735920e+01 1.730870470009792596e+06
1.640000000000000124e+00 3.583669412897135231e+01 4.453146392021975480e+06
1.650000000000000133e+00 3.588968656234025900e+01 8.812827354459676892e+06
1.660000000000000142e+00 3.592300760272780025e+01 1.365315153796238825e+07
1.669999999999999929e+00 3.593990399564300020e+01 1.807340096292953193e+07
1.679999999999999938e+00 3.593820758673653870e+01 2.173712255545684323e+07
1.689999999999999947e+00 3.592758126917667028e+01 2.365541572938401997e+07
1.699999999999999956e+00 3.591883005215576929e+01 2.412909152089870721e+07
1.709999999999999964e+00 3.591394578976859719e+01 2.399652372565039247e+07
1.719999999999999973e+00 3.591200799359462792e+01 2.376918585030930117e+07
1.729999999999999982e+00 3.591174538457870824e+01 2.366182469366781414e+07
1.739999999999999991e+00 3.591186559333997508e+01 2.380999463229338080e+07
1.750000000000000000e+00 3.590870322006916382e+01 2.559363192738360167e+07
1.760000000000000009e+00 3.590053020805980566e+01 2.709352130930827558e+07
1.770000000000000018e+00 3.589016818755492721e+01 2.839265734521167725e+07
1.780000000000000027e+00 3.587984464337571211e+01 2.947521032957617939e+07
1.790000000000000036e+00 3.587023286041755910e+01 3.031243777823899686e+07
1.800000000000000044e+00 3.587884736189872825e+01 3.103801038131937385e+07
1.810000000000000053e+00 3.690757493033567727e+01 3.166465131749964133e+07
1.820000000000000062e+00 3.987859210155488654e+01 3.241210123313567042e+07
1.830000000000000071e+00 4.064558923191155770e+01 3.485876150383033603e+07
1.840000000000000080e+00 4.130036895623554472e+01 4.320311186262938380e+07
1.850000000000000089e+00 4.195266283421742770e+01 6.206289311812536418e+07
1.860000000000000098e+00 4.234726780853553407e+01 9.199413029787772894e+07
1.870000000000000107e+00 4.257689260169518519e+01 1.246422278224407583e+08
1.880000000000000115e+00 4.266409526056314405e+01 1.530183626614956260e+08
1.890000000000000124e+00 4.262344527672716765e+01 1.725673172247060835e+08
1.900000000000000133e+00 4.254633833231256546e+01 1.800708261788415611e+08
1.910000000000000142e+00 4.249554175122015209e+01 1.806030158408657312e+08
1.919999999999999929e+00 4.247336044431045821e+01 1.796939800058874190e+08
1.929999999999999938e+00 4.246485458049977524e+01 1.798031701312621236e+08
1.939999999999999947e+00 4.243937674612495670e+01 1.894871082930984497e+08
1.949999999999999956e+00 4.235300195604290252e+01 2.018928048460275233e+08
1.959999999999999964e+00 4.224362792870458350e+01 2.118907250641478598e+08
1.969999999999999973e+00 4.214030337869045439e+01 2.195413905636278391e+08
1.979999999999999982e+00 4.204847740468576944e+01 2.256120235002241731e+08
1.989999999999999991e+00 4.196907275006762461e+01 2.307564518900677264e+08
2.000000000000000000e+00 4.189820290026815996e+01 2.351102287256119251e+08
2.010000000000000231e+00 4.183414050438167209e+01 2.387541005836073756e+08
2.020000000000000018e+00 4.177586557547488155e+01 2.422381418089746535e+08
2.030000000000000249e+00 4.172206745240551129e+01 2.451935504122025967e+08
2.040000000000000036e+00 4.167202077543369398e+01 2.479387374942124486e+08
2.049999999999999822e+00 4.162505776619214259e+01 2.503168893655451834e+08
2.060000000000000053e+00 4.158111635731719957e+01 2.526209652386052012e+08
2.069999999999999840e+00 4.154008817276624654e+01 2.547237259021362662e+08
2.080000000000000071e+00 4.150179810780271339e+01 2.565980884594621062e+08
2.089999999999999858e+00 4.146597948218266083e+01 2.584136874983256161e+08
2.100000000000000089e+00 4.143200321643875839e+01 2.600823301694752872e+08
2.109999999999999876e+00 4.140003414566587736e+01 2.615951715724241138e+08
2.120000000000000107e+00 4.137018321040531532e+01 2.630846202393779159e+08
2.129999999999999893e+00 4.134243763714761855e+01 2.644876708889487088e+08
2.140000000000000124e+00 4.131678709899767199e+01 2.657790613838095367e+08
2.149999999999999911e+00 4.129290740222143086e+01 2.669921939186233878e+08
2.160000000000000142e+00 4.127037480809121206e+01 2.681985501689629555e+08
2.169999999999999929e+00 4.124927583119920627e+01 2.693221357358323336e+08
2.180000000000000160e+00 4.122959440924373808e+01 2.703680404154366851e+08
2.189999999999999947e+00 4.121144963336588063e+01 2.713409660006554127e+08
2.200000000000000178e+00 4.119476653522248455e+01 2.722615919980328083e+08
2.209999999999999964e+00 4.117959601249380341e+01 2.731746162827278972e+08
2.220000000000000195e+00 4.116579743517887380e+01 2.740542944421119094e+08
2.229999999999999982e+00 4.115313436572665751e+01 2.748867412824454904e+08
2.240000000000000213e+00 4.114152532036104049e+01 2.756816236305165887e+08
2.250000000000000000e+00 4.113092115011881589e+01 2.764486399286279082e+08
2.260000000000000231e+00 4.112125460913447483e+01 2.772119284351797104e+08
2.270000000000000018e+00 4.111253922263602334e+01 2.779409077236736417e+08
2.280000000000000249e+00 4.110470111804871607e+01 2.786344031862945557e+08
2.290000000000000036e+00 4.109770626649338965e+01 2.792941729306278229e+08
2.300000000000000266e+00 4.109156637905920917e+01 2.799207603126680851e+08
2.310000000000000053e+00 4.108630223809687720e+01 2.805180490170672536e+08
2.319999999999999840e+00 4.108202287432615663e+01 2.810907147921527624e+08
2.330000000000000071e+00 4.108023410205380799e+01 2.816431003160965443e+08
2.339999999999999858e+00 4.109484583376664091e+01 2.821795215759394169e+08
2.350000000000000089e+00 4.112620180973327422e+01 2.827140011504233479e+08
2.359999999999999876e+00 4.114160720339532418e+01 2.832388035958944559e+08
2.370000000000000107e+00 4.114621239655421192e+01 2.837676411611363292e+08
2.379999999999999893e+00 4.115098524582293038e+01 2.843207707612863183e+08
2.390000000000000124e+00 4.115776185507215956e+01 2.849125458833003044e+08
2.399999999999999911e+00 4.116348684671191194e+01 2.855636419560497999e+08
2.410000000000000142e+00 4.116792664748802366e+01 2.862619364491183162e+08
2.419999999999999929e+00 4.117147193467975796e+01 2.869680547728332281e+08
2.430000000000000160e+00 4.117432209074063110e+01 2.876554206277140975e+08
2.439999999999999947e+00 4.117641557278709996e+01 2.883041296628299952e+08
2.450000000000000178e+00 4.117772428878582502e+01 2.889140781403233409e+08
2.459999999999999964e+00 4.117845370820420214e+01 2.894549196258486509e+08
2.470000000000000195e+00 4.117901317417287999e+01 2.899155955298064947e+08
2.479999999999999982e+00 4.117968440289840970e+01 2.903106932157067060e+08
2.490000000000000213e+00 4.118053215349925011e+01 2.906626743168666363e+08
2.500000000000000000e+00 4.118149962246880591e+01 2.909897986699456573e+08
2.510000000000000231e+00 4.118250197406213431e+01 2.913040695954782367e+08
2.520000000000000018e+00 4.118367936286087883e+01 2.916128354092292190e+08
2.530000000000000249e+00 4.118503538237845873e+01 2.919195748809902072e+08
2.540000000000000036e+00 4.118646039225463085e+01 2.922323914214866161e+08
2.550000000000000266e+00 4.118773672659484220e+01 2.926073003999123573e+08
2.560000000000000053e+00 4.118857733787481123e+01 2.930066632342190742e+08
2.569999999999999840e+00 4.118909899609559488e+01 2.933607124901404977e+08
2.580000000000000071e+00 4.118943030340968647e+01 2.937130279536180496e+08
2.589999999999999858e+00 4.118961453837683706e+01 2.940527373369324207e+08
2.600000000000000089e+00 4.118971989148153767e+01 2.943649012323990464e+08
2.609999999999999876e+00 4.118973842018696985e+01 2.946726451841958165e+08
2.620000000000000107e+00 4.118964037173052617e+01 2.949694902670225501e+08
2.629999999999999893e+00 4.118939735517825085e+01 2.952589696140079498e+08
2.640000000000000124e+00 4.118901447270839355e+01 2.955334297832620144e+08
2.649999999999999911e+00 4.118858944863887217e+01 2.958021528346595764e+08
2.660000000000000142e+00 4.118812195740387949e+01 2.960652603124947548e+08
2.669999999999999929e+00 4.118757897543977009e+01 2.963204405543697476e+08
2.680000000000000160e+00 4.118696903414188881e+01 2.965688977290329337e+08
2.689999999999999947e+00 4.118628819353249071e+01 2.968121143559390903e+08
2.700000000000000178e+00 4.118553260586975995e+01 2.970481767018793225e+08
2.709999999999999964e+00 4.118471348532681731e+01 2.972770832184612751e+08
2.720000000000000195e+00 4.118381880220304936e+01 2.975009747671253681e+08
2.729999999999999982e+00 4.118284786173346390e+01 2.977213674997799993e+08
2.740000000000000213e+00 4.118179300102087836e+01 2.979352654171270728e+08
2.750000000000000000e+00 4.118066194892842447e+01 2.981441627357811928e+08
2.760000000000000231e+00 4.117944792264567155e+01 2.983477742683924437e+08
2.770000000000000018e+00 4.117815946444021336e+01 2.985475070346279144e+08
2.780000000000000249e+00 4.117679108946910560e+01 2.987428052013659477e+08
2.790000000000000036e+00 4.117532923333023120e+01 2.989333208104386330e+08
2.800000000000000266e+00 4.117377921017680364e+01 2.991190649298223257e+08
2.810000000000000053e+00 4.117215747308154050e+01 2.993005454740272760e+08
2.819999999999999840e+00 4.117046552773084755e+01 2.994777461241224408e+08
2.830000000000000071e+00 4.116872771168428358e+01 2.996525762676460147e+08
2.839999999999999858e+00 4.116693979641453183e+01 2.998229523685039878e+08
2.850000000000000089e+00 4.116512160664218101e+01 2.999897643682477474e+08
2.859999999999999876e+00 4.116327626342798851e+01 3.001528037790510058e+08
2.870000000000000107e+00 4.116141361556861966e+01 3.003125759214116335e+08
2.879999999999999893e+00 4.115954537348862630e+01 3.004689217324331999e+08
2.890000000000000124e+00 4.115767288389620404e+01 3.006219671117410660e+08
2.899999999999999911e+00 4.115580388290791092e+01 3.007725973666172028e+08
2.910000000000000142e+00 4.115394921956736596e+01 3.009201398427594304e+08
2.919999999999999929e+00 4.115210437586972603e+01 3.010648769988639355e+08
2.930000000000000160e+00 4.115027766271563081e+01 3.012067630724883676e+08
2.939999999999999947e+00 4.114844902767148938e+01 3.013457650263885856e+08
2.950000000000000178e+00 4.114659745300895821e+01 3.014822769622968435e+08
2.959999999999999964e+00 4.114472509242506248e+01 3.016162408255907297e+08
2.970000000000000195e+00 4.114283332164431073e+01 3.017477417564448118e+08
2.979999999999999982e+00 4.114093251719322097e+01 3.018771002604800463e+08
2.990000000000000213e+00 4.113902327814542303e+01 3.020048534410777092e+08
3.000000000000000000e+00 4.113711342322569209e+01 3.021301555126804113e+08
3.010000000000000231e+00 4.113520576072444612e+01 3.022533871043465734e+08
3.020000000000000018e+00 4.113330270412683376e+01 3.023746975167126060e+08
3.030000000000000249e+00 4.113141169190684820e+01 3.024939842715299726e+08
3.040000000000000036e+00 4.112953138324807867e+01 3.026114316955897212e+08
3.050000000000000266e+00 4.112766751181462155e+01 3.027271968915598392e+08
3.060000000000000053e+00 4.112581870650137716e+01 3.028412751409177780e+08
3.070000000000000284e+00 4.112399217378823835e+01 3.029536066851574183e+08
3.080000000000000071e+00 4.112218579454552270e+01 3.030642421609201431e+08
3.089999999999999858e+00 4.112040435645624115e+01 3.031733498381478786e+08
3.100000000000000089e+00 4.111864883153143069e+01 3.032809405191596150e+08
3.109999999999999876e+00 4.111691871832921663e+01 3.033870346491590142e+08
3.120000000000000107e+00 4.111521449685174190e+01 3.034917543675370216e+08
3.129999999999999893e+00 4.111351320915107266e+01 3.035950574319630265e+08
3.140000000000000124e+00 4.111182010821580946e+01 3.036969183067178726e+08
3.149999999999999911e+00 4.111012951673598081e+01 3.037974219473605156e+08
3.160000000000000142e+00 4.110844640625368385e+01 3.038966021786776781e+08
3.169999999999999929e+00 4.110676843015686899e+01 3.039944609691984653e+08
3.180000000000000160e+00 4.110510066446827437e+01 3.040910113380312324e+08
3.189999999999999947e+00 4.110343770643570593e+01 3.041862931683183908e+08
3.200000000000000178e+00 4.110178667823942789e+01 3.042803278792886734e+08
3.209999999999999964e+00 4.110014401350102276e+01 3.043730866149688959e+08
3.220000000000000195e+00 4.109851391315049085e+01 3.044646781356880069e+08
3.229999999999999982e+00 4.109689393040140004e+01 3.045552284506701231e+08
3.240000000000000213e+00 4.109528806904351228e+01 3.046446827936103940e+08
3.250000000000000000e+00 4.109369132847416495e+01 3.047329890837894082e+08
3.260000000000000231e+00 4.109211013669510493e+01 3.048202122021705508e+08
3.270000000000000018e+00 4.109054316464320067e+01 3.049063646775148511e+08
3.280000000000000249e+00 4.108899614671216227e+01 3.049914198661496639e+08
3.290000000000000036e+00 4.108746317776882506e+01 3.050754629972352386e+08
3.300000000000000266e+00 4.108594995383523951e+01 3.051585142608938217e+08
3.310000000000000053e+00 4.108445272617490929e+01 3.052405469054499269e+08
3.320000000000000284e+00 4.108297648967447913e+01 3.053216029020777345e+08
3.330000000000000071e+00 4.108151169396000313e+01 3.054017198539558053e+08
3.339999999999999858e+00 4.108005878177893777e+01 3.054808857736052871e+08
3.350000000000000089e+00 4.107860771907673580e+01 3.055591036001052856e+08
3.359999999999999876e+00 4.107716697187318289e+01 3.056364324895681739e+08
3.370000000000000107e+00 4.107572734308442364e+01 3.057128592311547399e+08
3.379999999999999893e+00 4.107429867946954261e+01 3.057883703519004583e+08
3.390000000000000124e+00 4.107287380973939150e+01 3.058630410437101722e+08
3.399999999999999911e+00 4.107145807131429649e+01 3.059368640119467974e+08
3.410000000000000142e+00 4.107004683550657376e+01 3.060098108267645836e+08
3.419999999999999929e+00 4.106864591204566750e+01 3.060819469798558950e+08
3.430000000000000160e+00 4.106725074764616323e+01 3.061532697260166407e+08
3.439999999999999947e+00 4.106586786007814283e+01 3.062237659451071024e+08
3.450000000000000178e+00 4.106449471591497513e+01 3.062934941482124925e+08
3.459999999999999964e+00 4.106315257274992092e+01 3.063624339873659611e+08
3.470000000000000195e+00 4.106269606744507428e+01 3.064305979361401200e+08
3.479999999999999982e+00 4.107263333490730872e+01 3.064981207127124071e+08
3.490000000000000213e+00 4.117675600087575560e+01 3.065656085910573602e+08
3.500000000000000000e+00 4.135816166158882368e+01 3.066357778689121008e+08
3.510000000000000231e+00 4.148804232667027492e+01 3.067180009021869302e+08
3.520000000000000018e+00 4.157252554166352354e+01 3.068346110439131856e+08
3.530000000000000249e+00 4.161454535783283859e+01 3.070221261718577743e+08
3.540000000000000036e+00 4.163588338508947118e+01 3.073243256030278802e+08
3.550000000000000266e+00 4.166246187774215315e+01 3.077750403410756588e+08
3.560000000000000053e+00 4.169503146826146889e+01 3.084142877421085835e+08
3.570000000000000284e+00 4.172614309667071097e+01 3.092561765506811142e+08
3.580000000000000071e+00 4.175235155123090891e+01 3.102402056243700981e+08
3.589999999999999858e+00 4.177298341300063811e+01 3.112945454375536442e+08
3.600000000000000089e+00 4.178812329156595240e+01 3.123478384003508091e+08
3.609999999999999876e+00 4.179792567133762304e+01 3.133396280701874495e+08
3.620000000000000107e+00 4.180251043300276592e+01 3.142370383640898466e+08
3.629999999999999893e+00 4.180248742471830781e+01 3.150013324269424081e+08
3.640000000000000124e+00 4.179903018404248627e+01 3.155863146587021947e+08
3.649999999999999911e+00 4.179369495083606978e+01 3.159898022601298094e+08
3.660000000000000142e+00 4.178793500284815821e+01 3.162325622878943682e+08
3.669999999999999929e+00 4.178270536741828778e+01 3.163582431321577430e+08
3.680000000000000160e+00 4.177839967868430904e+01 3.164178702230300307e+08
3.689999999999999947e+00 4.177500383401041262e+01 3.164559319604986310e+08
3.700000000000000178e+00 4.177225939288436507e+01 3.165040174990330935e+08
3.709999999999999964e+00 4.176974801694997552e+01 3.166007117054617405e+08
3.720000000000000195e+00 4.176641307797258662e+01 3.169290244706801772e+08
3.729999999999999982e+00 4.176014088302647309e+01 3.175235949683964252e+08
3.740000000000000213e+00 4.175094981796536331e+01 3.180901580901240110e+08
3.750000000000000000e+00 4.174085009568867122e+01 3.184523936190086603e+08
3.760000000000000231e+00 4.173093946268746635e+01 3.188429989276894927e+08
3.770000000000000018e+00 4.172135609381338384e+01 3.192063839063947201e+08
3.780000000000000249e+00 4.171222014740996542e+01 3.195439147803671360e+08
3.790000000000000036e+00 4.170378232695819065e+01 3.198123899742112160e+08
3.800000000000000266e+00 4.169621617264130720e+01 3.200393662210461497e+08
3.810000000000000053e+00 4.168938721904412148e+01 3.202782585077626109e+08
3.820000000000000284e+00 4.168302803889917385e+01 3.205001610156717300e+08
3.830000000000000071e+00 4.167706582044104380e+01 3.207052347599552274e+08
3.839999999999999858e+00 4.167149144181293963e+01 3.209029652684527040e+08
3.850000000000000089e+00 4.166631675360822129e+01 3.210937460227032900e+08
3.859999999999999876e+00 4.166155492861915377e+01 3.212564000791605711e+08
3.870000000000000107e+00 4.165712498341751058e+01 3.214033756431733370e+08
