TIME	LOGL	VPH
3.800000000000000044e-01 3.604172683379142228e+01 2.813163481985877297e+04
3.900000000000000133e-01 3.596186406132129321e+01 2.906532516273641522e+04
4.000000000000000222e-01 3.588787255620740524e+01 3.000049823512622970e+04
4.100000000000000311e-01 3.581939030861437345e+01 3.093637579151033788e+04
4.199999999999999845e-01 3.575608036684150903e+01 3.187576010059499822e+04
4.299999999999999933e-01 3.569762113614959276e+01 3.281597114268800942e+04
4.400000000000000022e-01 3.564370750547758604e+01 3.375620994855403842e+04
4.500000000000000111e-01 3.560337254807565444e+01 3.469997719244070322e+04
4.600000000000000200e-01 3.558484914907034380e+01 3.564428534570938791e+04
4.700000000000000289e-01 3.556774560886425718e+01 3.658862754900900472e+04
4.799999999999999822e-01 3.555193562418791231e+01 3.753618398009946395e+04
4.899999999999999911e-01 3.553739771753892285e+01 3.848280092775073717e+04
5.000000000000000000e-01 3.552410962627453728e+01 3.943262316102866316e+04
5.100000000000000089e-01 3.551182072628095909e+01 4.038138620373731101e+04
5.200000000000000178e-01 3.550044674711847392e+01 4.133163077389015234e+04
5.300000000000000266e-01 3.548991411224361059e+01 4.228416812400717754e+04
5.400000000000000355e-01 3.548015743760957008e+01 4.323617305203934666e+04
5.500000000000000444e-01 3.547112515158178070e+01 4.418833675767958630e+04
5.600000000000000533e-01 3.546275872826389275e+01 4.514380268461299420e+04
5.700000000000000622e-01 3.545501065020263809e+01 4.609850258529304119e+04
5.799999999999999600e-01 3.544783521038893781e+01 4.705326367816606944e+04
5.899999999999999689e-01 3.544624930703544408e+01 4.800891430040643172e+04
5.999999999999999778e-01 3.544524079546619078e+01 4.896679259303471190e+04
6.099999999999999867e-01 3.544446034238903565e+01 4.992316486898947187e+04
6.199999999999999956e-01 3.544370562318723472e+01 5.088067186539366958e+04
6.300000000000000044e-01 3.544299023664019899e+01 5.184029346775762679e+04
6.400000000000000133e-01 3.544230776740241851e+01 5.279950515208223078e+04
6.500000000000000222e-01 3.544165072612030798e+01 5.375874530214593688e+04
6.600000000000000311e-01 3.544102935071239102e+01 5.471609945247916767e+04
6.700000000000000400e-01 3.544055884787150035e+01 5.567654559944503126e+04
6.800000000000000488e-01 3.544018667421102009e+01 5.663928687888052809e+04
6.900000000000000577e-01 3.543983035271208593e+01 5.760111462334053067e+04
7.000000000000000666e-01 3.543950234409205535e+01 5.856253765174505679e+04
7.099999999999999645e-01 3.543918995943313632e+01 5.952301222798357048e+04
7.199999999999999734e-01 3.543889394466879850e+01 6.048468304054946930e+04
7.299999999999999822e-01 3.543861840344058578e+01 6.144796795075634873e+04
7.399999999999999911e-01 3.543836206736767735e+01 6.241105251242810482e+04
7.500000000000000000e-01 3.543811778414828240e+01 6.337398542498797906e+04
7.600000000000000089e-01 3.543789034679032568e+01 6.433832367157777480e+04
7.700000000000000178e-01 3.543768164284009714e+01 6.529847723618857708e+04
7.800000000000000266e-01 3.543784004290842660e+01 6.626446276629075874e+04
7.900000000000000355e-01 3.543754699222930782e+01 6.722892957218334777e+04
8.000000000000000444e-01 3.543725771971131167e+01 6.819186381823570991e+04
8.100000000000000533e-01 3.543697606903938180e+01 6.915422006697749021e+04
8.200000000000000622e-01 3.543670482644197506e+01 7.012007938212550653e+04
8.300000000000000711e-01 3.543644173168245004e+01 7.108416348541357729e+04
8.399999999999999689e-01 3.543618708544786244e+01 7.204910727465602395e+04
8.499999999999999778e-01 3.543593919488455413e+01 7.301419216338111437e+04
8.599999999999999867e-01 3.543570014197923967e+01 7.397753258350346005e+04
8.699999999999999956e-01 3.543546530689551588e+01 7.493963559893409547e+04
8.800000000000000044e-01 3.543524032664014101e+01 7.590179518117613043e+04
8.900000000000000133e-01 3.543502512321444442e+01 7.687164397569153516e+04
9.000000000000000222e-01 3.548536996479785444e+01 8.057581292829627637e+04
9.100000000000000311e-01 3.948925275484209862e+01 8.832518544707747642e+05
9.200000000000000400e-01 4.148638333603626194e+01 1.826897993963501602e+07
9.300000000000000488e-01 4.263106481570023476e+01 9.582996208879502118e+07
9.400000000000000577e-01 4.322852195881164761e+01 2.202584912780650854e+08
9.500000000000000666e-01 4.331679637906059099e+01 3.268873683732243180e+08
9.599999999999999645e-01 4.316695514239140152e+01 3.592362165333676934e+08
9.699999999999999734e-01 4.311195167254470562e+01 3.546838513398174047e+08
9.799999999999999822e-01 4.311251042736968486e+01 3.539289484578645229e+08
9.899999999999999911e-01 4.310893996100232073e+01 3.893949721622744799e+08
1.000000000000000000e+00 4.343018369331706197e+01 4.279519931847162247e+08
1.010000000000000009e+00 4.344857561672733226e+01 4.560145600369560719e+08
1.020000000000000018e+00 4.352723678724112233e+01 4.822045326481275558e+08
1.030000000000000027e+00 4.352163490031572479e+01 5.081840053981593847e+08
1.040000000000000036e+00 4.348287397402425114e+01 5.311098648000292182e+08
1.050000000000000044e+00 4.341416459064205213e+01 5.468199471647351980e+08
1.060000000000000053e+00 4.334945859611204355e+01 5.567128412426973581e+08
1.070000000000000062e+00 4.329477954410826612e+01 5.634032481773332357e+08
1.080000000000000071e+00 4.324775984312064736e+01 5.700865906767780781e+08
1.090000000000000080e+00 4.319559625690565241e+01 5.800915690845698118e+08
1.100000000000000089e+00 4.313739493295597782e+01 5.887316161352170706e+08
1.110000000000000098e+00 4.308228312747508681e+01 5.960204857793880701e+08
1.120000000000000107e+00 4.303158259367133098e+01 6.019259731767371893e+08
1.130000000000000115e+00 4.298415506778061967e+01 6.071565853789154291e+08
1.140000000000000124e+00 4.293947258072017092e+01 6.119006398314126730e+08
1.150000000000000133e+00 4.289717492415260836e+01 6.161563528900486231e+08
1.159999999999999920e+00 4.285708944911490903e+01 6.198685705005111694e+08
1.169999999999999929e+00 4.281871468150435334e+01 6.234039028253303766e+08
1.179999999999999938e+00 4.278164620359143555e+01 6.266288603250555992e+08
1.189999999999999947e+00 4.274605943022633170e+01 6.297017956220412254e+08
1.199999999999999956e+00 4.271213237482832881e+01 6.324976752688694000e+08
1.209999999999999964e+00 4.267996609547954989e+01 6.350552800868394375e+08
1.219999999999999973e+00 4.264932487183228460e+01 6.375117691647789478e+08
1.229999999999999982e+00 4.261968442640850441e+01 6.398138092508836985e+08
1.239999999999999991e+00 4.259125384753883736e+01 6.419714463015644550e+08
1.250000000000000000e+00 4.256425198996743120e+01 6.440353452358987331e+08
1.260000000000000009e+00 4.253879594853690804e+01 6.459943645247623920e+08
1.270000000000000018e+00 4.251497291637652154e+01 6.478214344398758411e+08
1.280000000000000027e+00 4.249260363666437712e+01 6.495461076446399689e+08
1.290000000000000036e+00 4.247132873065989855e+01 6.512258997081352472e+08
1.300000000000000044e+00 4.245120866386944414e+01 6.528312559411406517e+08
1.310000000000000053e+00 4.243233849936213886e+01 6.543401935487209558e+08
1.320000000000000062e+00 4.241478110138593394e+01 6.557691901618093252e+08
1.330000000000000071e+00 4.239855072783885959e+01 6.571420125117577314e+08
1.340000000000000080e+00 4.238370393092927202e+01 6.584836684315687418e+08
1.350000000000000089e+00 4.237019567270987608e+01 6.597597722474162579e+08
1.360000000000000098e+00 4.235774666470923222e+01 6.609748049868792295e+08
1.370000000000000107e+00 4.234637080906728812e+01 6.621414026708844900e+08
1.380000000000000115e+00 4.233604427886118060e+01 6.632767104405637980e+08
1.390000000000000124e+00 4.232672878423046825e+01 6.643687273902747631e+08
1.400000000000000133e+00 4.231843575047943062e+01 6.654171619941773415e+08
1.409999999999999920e+00 4.231116986171449668e+01 6.664266906720604897e+08
1.419999999999999929e+00 4.230493734284222285e+01 6.673959340717574358e+08
1.429999999999999938e+00 4.229976695007204768e+01 6.683280960295189619e+08
1.439999999999999947e+00 4.229559087910838144e+01 6.692269016769015789e+08
1.449999999999999956e+00 4.229230281252289103e+01 6.701070086799393892e+08
1.459999999999999964e+00 4.228980594982245833e+01 6.709628032102464437e+08
1.469999999999999973e+00 4.228801532397497454e+01 6.717877745295836926e+08
1.479999999999999982e+00 4.228684972998595981e+01 6.725827586831632853e+08
1.489999999999999991e+00 4.228625005308257556e+01 6.733504992387789488e+08
1.500000000000000000e+00 4.228615161630810348e+01 6.740927414607681036e+08
1.510000000000000009e+00 4.228652113459320816e+01 6.748122411169823408e+08
1.520000000000000018e+00 4.228752266038515017e+01 6.755107720692414045e+08
1.530000000000000027e+00 4.228920158731521894e+01 6.761895487713890076e+08
1.540000000000000036e+00 4.229148491452541236e+01 6.768522064919751883e+08
1.550000000000000044e+00 4.229421947318159880e+01 6.774946591178729534e+08
1.560000000000000053e+00 4.229730458816087690e+01 6.781174729050390720e+08
1.570000000000000062e+00 4.230064476277779306e+01 6.787208593124284744e+08
1.580000000000000071e+00 4.230412661022721466e+01 6.793074821605995893e+08
1.590000000000000080e+00 4.230767302707425159e+01 6.798826976337217093e+08
1.600000000000000089e+00 4.231118946941314363e+01 6.804437948756506443e+08
1.610000000000000098e+00 4.231463481037457797e+01 6.809889149061782360e+08
1.620000000000000107e+00 4.231819656129145812e+01 6.815180806063170433e+08
1.630000000000000115e+00 4.232201231389092300e+01 6.820326760850948095e+08
1.640000000000000124e+00 4.232601235689511299e+01 6.825335565389462709e+08
1.650000000000000133e+00 4.233012126612486270e+01 6.830213194047136307e+08
1.660000000000000142e+00 4.233426677425056539e+01 6.834965956987478733e+08
1.669999999999999929e+00 4.233838311284766576e+01 6.839598279883770943e+08
1.679999999999999938e+00 4.234239941019023235e+01 6.844112505088886023e+08
1.689999999999999947e+00 4.234625582053939041e+01 6.848515625886088610e+08
1.699999999999999956e+00 4.234989818271368733e+01 6.852812114605677128e+08
1.709999999999999964e+00 4.235327895979205692e+01 6.857009682049208879e+08
1.719999999999999973e+00 4.235633618621544372e+01 6.861100243080165386e+08
1.729999999999999982e+00 4.235921813208077680e+01 6.865096780136555433e+08
1.739999999999999991e+00 4.236200999640193032e+01 6.868994789859248400e+08
1.750000000000000000e+00 4.236470026872358119e+01 6.872803757946988344e+08
1.760000000000000009e+00 4.236726615106480409e+01 6.876523208187766075e+08
1.770000000000000018e+00 4.236970110346570806e+01 6.880159761176884174e+08
1.780000000000000027e+00 4.237197169452180390e+01 6.883707231623153687e+08
1.790000000000000036e+00 4.237408375986235853e+01 6.887177464024398327e+08
1.800000000000000044e+00 4.237601669930272408e+01 6.890569100632481575e+08
1.810000000000000053e+00 4.237774778437395895e+01 6.893881403877273798e+08
1.820000000000000062e+00 4.237928122490387750e+01 6.897122593708906174e+08
1.830000000000000071e+00 4.238060068504250211e+01 6.900294757994331121e+08
1.840000000000000080e+00 4.238167383471775906e+01 6.903392797074650526e+08
1.850000000000000089e+00 4.238254258210785963e+01 6.906425405676903725e+08
1.860000000000000098e+00 4.238322685498317810e+01 6.909395981135101318e+08
1.870000000000000107e+00 4.238372533496064420e+01 6.912301690620369911e+08
1.880000000000000115e+00 4.238405700384421948e+01 6.915144305831230879e+08
1.890000000000000124e+00 4.238424302655605658e+01 6.917930177281509638e+08
1.900000000000000133e+00 4.238429526576641138e+01 6.920659969649566412e+08
1.910000000000000142e+00 4.238421120023146926e+01 6.923331168056774139e+08
1.919999999999999929e+00 4.238401583723928212e+01 6.925948183775537014e+08
1.929999999999999938e+00 4.238372239865182678e+01 6.928515389029041529e+08
1.939999999999999947e+00 4.238333881590747154e+01 6.931032285301820040e+08
1.949999999999999956e+00 4.238286855099112671e+01 6.933496363346068859e+08
1.959999999999999964e+00 4.238232297257768266e+01 6.935914288623076677e+08
1.969999999999999973e+00 4.238170856790570440e+01 6.938287257413064241e+08
1.979999999999999982e+00 4.238101523017833472e+01 6.940615518108916283e+08
1.989999999999999991e+00 4.238020409613373829e+01 6.942897125958434343e+08
2.000000000000000000e+00 4.237929257505420111e+01 6.945136885810824633e+08
2.010000000000000231e+00 4.237829160237946269e+01 6.947336189490264654e+08
2.020000000000000018e+00 4.237721294677357520e+01 6.949496133594948053e+08
2.030000000000000249e+00 4.237606355041319972e+01 6.951617332656815052e+08
2.040000000000000036e+00 4.237485132169342705e+01 6.953697977189412117e+08
2.049999999999999822e+00 4.237359062605676741e+01 6.955741557803448439e+08
2.060000000000000053e+00 4.237228976572169614e+01 6.957749334535186291e+08
2.069999999999999840e+00 4.237095849868725139e+01 6.959722086576782465e+08
2.080000000000000071e+00 4.236960375654056321e+01 6.961660606522222757e+08
2.089999999999999858e+00 4.236823256887663547e+01 6.963565872669819593e+08
2.100000000000000089e+00 4.236685177225688648e+01 6.965438240841526985e+08
2.109999999999999876e+00 4.236546049653625801e+01 6.967280687185953856e+08
2.120000000000000107e+00 4.236406157407216710e+01 6.969094263503409624e+08
2.129999999999999893e+00 4.236263927935423368e+01 6.970875978569793701e+08
2.140000000000000124e+00 4.236117682229790660e+01 6.972626462061264515e+08
2.149999999999999911e+00 4.235967581349092370e+01 6.974346440160992146e+08
2.160000000000000142e+00 4.235814284635565485e+01 6.976036759657765627e+08
2.169999999999999929e+00 4.235658400033553761e+01 6.977699372215691805e+08
2.180000000000000160e+00 4.235500755837162501e+01 6.979334663640108109e+08
2.189999999999999947e+00 4.235341473215951424e+01 6.980941915294588804e+08
2.200000000000000178e+00 4.235181303309214940e+01 6.982523970655345917e+08
2.209999999999999964e+00 4.235020733449199781e+01 6.984083258096791506e+08
2.220000000000000195e+00 4.234860211184245316e+01 6.985616485364882946e+08
2.229999999999999982e+00 4.234700017909753456e+01 6.987127057236330509e+08
2.240000000000000213e+00 4.234540602021601075e+01 6.988615388742567301e+08
2.250000000000000000e+00 4.234382399024086396e+01 6.990078578483682871e+08
2.260000000000000231e+00 4.234225527208207041e+01 6.991520338847801685e+08
2.270000000000000018e+00 4.234069952930208558e+01 6.992941703984364271e+08
2.280000000000000249e+00 4.233915809430040866e+01 6.994338580556867123e+08
2.290000000000000036e+00 4.233763139388092611e+01 6.995713919669673443e+08
2.300000000000000266e+00 4.233610360804514983e+01 6.997070473023798466e+08
2.310000000000000053e+00 4.233457067647307781e+01 6.998405180736658573e+08
2.319999999999999840e+00 4.233303424466482312e+01 6.999720934264270067e+08
2.330000000000000071e+00 4.233149682033980099e+01 7.001019576768661737e+08
2.339999999999999858e+00 4.232996034369116956e+01 7.002297751663177013e+08
2.350000000000000089e+00 4.232842783109400386e+01 7.003556156214009523e+08
2.359999999999999876e+00 4.232690007097227891e+01 7.004797920045455694e+08
2.370000000000000107e+00 4.232538049515768108e+01 7.006020252055431604e+08
2.379999999999999893e+00 4.232387122268261237e+01 7.007226387184199095e+08
2.390000000000000124e+00 4.232237318729893616e+01 7.008417607113074064e+08
2.399999999999999911e+00 4.232088711472362519e+01 7.009590010979988575e+08
2.410000000000000142e+00 4.231941882947342748e+01 7.010745129584921598e+08
2.419999999999999929e+00 4.231796630679616555e+01 7.011885368664488792e+08
2.430000000000000160e+00 4.231653116875065734e+01 7.013008491788226366e+08
2.439999999999999947e+00 4.231511186291218252e+01 7.014119466045714617e+08
2.450000000000000178e+00 4.231370863157964379e+01 7.015214415443984270e+08
2.459999999999999964e+00 4.231232899499530475e+01 7.016292243348373175e+08
2.470000000000000195e+00 4.231096622351828529e+01 7.017357706916911602e+08
2.479999999999999982e+00 4.230961779283781254e+01 7.018407676225110292e+08
2.490000000000000213e+00 4.230828100600577812e+01 7.019447388138935566e+08
2.500000000000000000e+00 4.230695340269891602e+01 7.020470981789813042e+08
2.510000000000000231e+00 4.230563524985607415e+01 7.021481434293167591e+08
2.520000000000000018e+00 4.230432678791791545e+01 7.022478279819949865e+08
2.530000000000000249e+00 4.230302750200484496e+01 7.023463323930596113e+08
2.540000000000000036e+00 4.230173707137922179e+01 7.024437077989062071e+08
2.550000000000000266e+00 4.230045843124359095e+01 7.025396041449648142e+08
2.560000000000000053e+00 4.229919214337795097e+01 7.026344414590674639e+08
2.569999999999999840e+00 4.229793724480712314e+01 7.027278756878901720e+08
2.580000000000000071e+00 4.229669363025745810e+01 7.028206333029468060e+08
2.589999999999999858e+00 4.229546372888708561e+01 7.029118762198828459e+08
2.600000000000000089e+00 4.229424708836167923e+01 7.030019528339860439e+08
2.609999999999999876e+00 4.229304317809334890e+01 7.030911415621695518e+08
2.620000000000000107e+00 4.229185224957267764e+01 7.031789953728625774e+08
2.629999999999999893e+00 4.229067501620092884e+01 7.032659462292523384e+08
2.640000000000000124e+00 4.228951177204910294e+01 7.033519468350847960e+08
2.649999999999999911e+00 4.228836095608982504e+01 7.034367430296177864e+08
2.660000000000000142e+00 4.228722216701982006e+01 7.035204667598299980e+08
2.669999999999999929e+00 4.228609624307311066e+01 7.036036910700620413e+08
2.680000000000000160e+00 4.228498620609787650e+01 7.036856621905713081e+08
2.689999999999999947e+00 4.228388851651946112e+01 7.037665396559983492e+08
2.700000000000000178e+00 4.228280300315819318e+01 7.038465543416954279e+08
2.709999999999999964e+00 4.228173229162958791e+01 7.039259932367273569e+08
2.720000000000000195e+00 4.228067476866628738e+01 7.040042857037408352e+08
2.729999999999999982e+00 4.227962708031654415e+01 7.040815921340051889e+08
2.740000000000000213e+00 4.227858934725337292e+01 7.041580025296256542e+08
2.750000000000000000e+00 4.227756463293182065e+01 7.042338063368654251e+08
2.760000000000000231e+00 4.227654852083790615e+01 7.043087523094851971e+08
2.770000000000000018e+00 4.227554006898962058e+01 7.043828433701325655e+08
2.780000000000000249e+00 4.227454172011103850e+01 7.044557488513150215e+08
2.790000000000000036e+00 4.227355131351021100e+01 7.045278192592482567e+08
2.800000000000000266e+00 4.227256708991063050e+01 7.045997551354176998e+08
2.810000000000000053e+00 4.227158991068343141e+01 7.046708252602845430e+08
2.819999999999999840e+00 4.227062112874560995e+01 7.047408168016070127e+08
2.830000000000000071e+00 4.226965729603046640e+01 7.048100284454264641e+08
2.839999999999999858e+00 4.226869875796023024e+01 7.048783911354305744e+08
2.850000000000000089e+00 4.226774619936922761e+01 7.049456936308689117e+08
2.859999999999999876e+00 4.226679792120458501e+01 7.050129236787203550e+08
2.870000000000000107e+00 4.226585451973571139e+01 7.050797985863730907e+08
2.879999999999999893e+00 4.226491607761411728e+01 7.051456101805446148e+08
2.890000000000000124e+00 4.226397948832930496e+01 7.052107052303993702e+08
2.899999999999999911e+00 4.226304570261952875e+01 7.052751741342002153e+08
2.910000000000000142e+00 4.226211535423549748e+01 7.053386582142065763e+08
2.919999999999999929e+00 4.226118865313169692e+01 7.054014057401337624e+08
2.930000000000000160e+00 4.226026579222364177e+01 7.054636563355220556e+08
2.939999999999999947e+00 4.225934970259225310e+01 7.055254656880669594e+08
2.950000000000000178e+00 4.225843827130184138e+01 7.055867851449565887e+08
2.959999999999999964e+00 4.225753212194751285e+01 7.056472225128538609e+08
2.970000000000000195e+00 4.225663165914578201e+01 7.057069054654753208e+08
2.979999999999999982e+00 4.225573574650702113e+01 7.057664635320408344e+08
2.990000000000000213e+00 4.225484542388979037e+01 7.058253843377878666e+08
3.000000000000000000e+00 4.225395969072307878e+01 7.058835512198994160e+08
3.010000000000000231e+00 4.225307738231760624e+01 7.059411931869821548e+08
3.020000000000000018e+00 4.225219968676591265e+01 7.059981617435338497e+08
3.030000000000000249e+00 4.225132652733768168e+01 7.060545516046485901e+08
3.040000000000000036e+00 4.225045666208299622e+01 7.061104823373230696e+08
3.050000000000000266e+00 4.224959260010950857e+01 7.061657324763597250e+08
3.060000000000000053e+00 4.224873119015691714e+01 7.062204888186662197e+08
3.070000000000000284e+00 4.224787371618642595e+01 7.062748887400419712e+08
3.080000000000000071e+00 4.224702035264567712e+01 7.063285930149664879e+08
3.089999999999999858e+00 4.224616955295516618e+01 7.063818423026845455e+08
3.100000000000000089e+00 4.224532416980244420e+01 7.064345793602643013e+08
3.109999999999999876e+00 4.224448203359689558e+01 7.064871150934258699e+08
3.120000000000000107e+00 4.224364367094501915e+01 7.065389895127586126e+08
3.129999999999999893e+00 4.224280936795944541e+01 7.065901563009701967e+08
3.140000000000000124e+00 4.224197755551905686e+01 7.066410838127777576e+08
3.149999999999999911e+00 4.224115021295219918e+01 7.066915905688606501e+08
3.160000000000000142e+00 4.224032629105188619e+01 7.067416598365967274e+08
3.169999999999999929e+00 4.223950633315781289e+01 7.067911352658418417e+08
3.180000000000000160e+00 4.223868772366051161e+01 7.068400594978241920e+08
3.189999999999999947e+00 4.223787000947542936e+01 7.068885773956390619e+08
3.200000000000000178e+00 4.223705578006892125e+01 7.069365597232017517e+08
3.209999999999999964e+00 4.223624324776303496e+01 7.069842632720851898e+08
3.220000000000000195e+00 4.223543300598099393e+01 7.070314063444948196e+08
3.229999999999999982e+00 4.223462462832773667e+01 7.070783991801129580e+08
3.240000000000000213e+00 4.223381995598123240e+01 7.071251264585682154e+08
3.250000000000000000e+00 4.223301819807913660e+01 7.071712858620579243e+08
3.260000000000000231e+00 4.223221915271034277e+01 7.072169041338136196e+08
3.270000000000000018e+00 4.223142561249913030e+01 7.072621869726737738e+08
3.280000000000000249e+00 4.223063510727428849e+01 7.073070645960686207e+08
3.290000000000000036e+00 4.222985052977404763e+01 7.073513008879336119e+08
3.300000000000000266e+00 4.222906836946001619e+01 7.073953378305854797e+08
3.310000000000000053e+00 4.222829259393582646e+01 7.074390115724517107e+08
3.320000000000000284e+00 4.222752021472765449e+01 7.074824758010766506e+08
3.330000000000000071e+00 4.222675483630769122e+01 7.075254795190931559e+08
3.339999999999999858e+00 4.222599336548110927e+01 7.075682791006506681e+08
3.350000000000000089e+00 4.222523787927696048e+01 7.076105438529921770e+08
3.359999999999999876e+00 4.222448767179822937e+01 7.076524657762956619e+08
3.370000000000000107e+00 4.222374346603277218e+01 7.076940402593442202e+08
3.379999999999999893e+00 4.222300591015928006e+01 7.077351571620324850e+08
3.390000000000000124e+00 4.222227379187491181e+01 7.077760792165935040e+08
3.399999999999999911e+00 4.222154841323934704e+01 7.078166042445086241e+08
3.410000000000000142e+00 4.222082751881855245e+01 7.078568652126755714e+08
3.419999999999999929e+00 4.222011482249850189e+01 7.078966867631512880e+08
3.430000000000000160e+00 4.221940655291747646e+01 7.079363042349256277e+08
3.439999999999999947e+00 4.221870815328927762e+01 7.079754445030870438e+08
3.450000000000000178e+00 4.221801427452751909e+01 7.080143913795343637e+08
3.459999999999999964e+00 4.221732895945824282e+01 7.080528512481819391e+08
3.470000000000000195e+00 4.221664702844245909e+01 7.080912144091175795e+08
3.479999999999999982e+00 4.221596895992971099e+01 7.081292479275279045e+08
3.490000000000000213e+00 4.221529223052782953e+01 7.081671613063218594e+08
3.500000000000000000e+00 4.221461760307622058e+01 7.082045717712597847e+08
3.510000000000000231e+00 4.221394418630853096e+01 7.082418227798047066e+08
3.520000000000000018e+00 4.221327440118206908e+01 7.082786313783584833e+08
3.530000000000000249e+00 4.221260645171546599e+01 7.083151903711802959e+08
3.540000000000000036e+00 4.221194381292426101e+01 7.083512715750156641e+08
3.550000000000000266e+00 4.221128426506336240e+01 7.083871459847139120e+08
3.560000000000000053e+00 4.221062985575935045e+01 7.084226724079141617e+08
3.570000000000000284e+00 4.220997907048683828e+01 7.084580792552535534e+08
3.580000000000000071e+00 4.220933349099967558e+01 7.084931811786096096e+08
3.589999999999999858e+00 4.220869281470795187e+01 7.085280015425512791e+08
3.600000000000000089e+00 4.220805764684801886e+01 7.085626331367957592e+08
3.609999999999999876e+00 4.220742952418929406e+01 7.085969219264235497e+08
3.620000000000000107e+00 4.220680564531706835e+01 7.086310794597444534e+08
3.629999999999999893e+00 4.220619019826378349e+01 7.086649860947747231e+08
3.640000000000000124e+00 4.220557800309429552e+01 7.086988212790558338e+08
3.649999999999999911e+00 4.220497700678668451e+01 7.087320995852762461e+08
3.660000000000000142e+00 4.220437865080865691e+01 7.087652559809730053e+08
3.669999999999999929e+00 4.220379224834985621e+01 7.087979596880943775e+08
3.680000000000000160e+00 4.220320888721119701e+01 7.088305573827456236e+08
3.689999999999999947e+00 4.220263566349994022e+01 7.088628534029141665e+08
3.700000000000000178e+00 4.220206773807035461e+01 7.088949294872511625e+08
3.709999999999999964e+00 4.220150717663847928e+01 7.089267580289056301e+08
3.720000000000000195e+00 4.220095539053254186e+01 7.089583258918304443e+08
3.729999999999999982e+00 4.220040841508136253e+01 7.089898377430076599e+08
3.740000000000000213e+00 4.219987454918257441e+01 7.090209833081671000e+08
3.750000000000000000e+00 4.219934280009592698e+01 7.090520856379745007e+08
3.760000000000000231e+00 4.219882630678507951e+01 7.090827209731428623e+08
3.770000000000000018e+00 4.219831270381751409e+01 7.091132072251478434e+08
3.780000000000000249e+00 4.219781029320891719e+01 7.091434042308881283e+08
3.790000000000000036e+00 4.219731508618474436e+01 7.091736801827210188e+08
3.800000000000000266e+00 4.219682403765496304e+01 7.092037592862038612e+08
3.810000000000000053e+00 4.219634017826866312e+01 7.092334065650285482e+08
3.820000000000000284e+00 4.219585763949958590e+01 7.092629163756150007e+08
3.830000000000000071e+00 4.219538281437464633e+01 7.092919526715954542e+08
3.839999999999999858e+00 4.219490915930628461e+01 7.093209646510045528e+08
3.850000000000000089e+00 4.219444147369164710e+01 7.093499607515429258e+08
3.859999999999999876e+00 4.219397739354347721e+01 7.093787025634149313e+08
3.870000000000000107e+00 4.219351699275867418e+01 7.094072818738757372e+08
