TIME	LOGL	VPH
4.899999999999999911e-01 3.560486935152832189e+01 4.675590286825336079e+04
5.000000000000000000e-01 3.560223717694227474e+01 4.785212085584933084e+04
5.100000000000000089e-01 3.560019274782779775e+01 4.894857189264884073e+04
5.200000000000000178e-01 3.559864840301082012e+01 5.004673389551712171e+04
5.300000000000000266e-01 3.559728792663109687e+01 5.114416342785426241e+04
5.400000000000000355e-01 3.559609529186013788e+01 5.224376272919233452e+04
5.500000000000000444e-01 3.559506289728729911e+01 5.334330147583915823e+04
5.600000000000000533e-01 3.559417512246142223e+01 5.444356895511950279e+04
5.700000000000000622e-01 3.559341970120620857e+01 5.554456499373423867e+04
5.799999999999999600e-01 3.559278912791702965e+01 5.664569394926456880e+04
5.899999999999999689e-01 3.559351166937138800e+01 5.774870994418609916e+04
5.999999999999999778e-01 3.559437589876695540e+01 5.884995086319738766e+04
6.099999999999999867e-01 3.559307705036393799e+01 5.995389674976848619e+04
6.199999999999999956e-01 3.559077562217673574e+01 6.105674162333473942e+04
6.300000000000000044e-01 3.558854043759054520e+01 6.216063392330028000e+04
6.400000000000000133e-01 3.558635985718587591e+01 6.326470414384542528e+04
6.500000000000000222e-01 3.558423481039800862e+01 6.436886267938434321e+04
6.600000000000000311e-01 3.558216831136785885e+01 6.547390366551575426e+04
6.700000000000000400e-01 3.558058088786150819e+01 6.657917642900950159e+04
6.800000000000000488e-01 3.557926334119501632e+01 6.768423985595193517e+04
6.900000000000000577e-01 3.557798581534313342e+01 6.879000765232346021e+04
7.000000000000000666e-01 3.557674244543758846e+01 6.989488375444870326e+04
7.099999999999999645e-01 3.557553882607835760e+01 7.099998871289617091e+04
7.199999999999999734e-01 3.557204199139704315e+01 7.210630688988837937e+04
7.299999999999999822e-01 3.555572595487753773e+01 7.321210833254431782e+04
7.399999999999999911e-01 3.554060219358725448e+01 7.431736337208199257e+04
7.500000000000000000e-01 3.552667746613917643e+01 7.542484770898135321e+04
7.600000000000000089e-01 3.551394814376658360e+01 7.653073616151096940e+04
7.700000000000000178e-01 3.550239951330978982e+01 7.763565859498101054e+04
7.800000000000000266e-01 3.549069548256696294e+01 7.874288279762711318e+04
7.900000000000000355e-01 3.547822075058306268e+01 7.984908074677764671e+04
8.000000000000000444e-01 3.546682994528607935e+01 8.095434116112368065e+04
8.100000000000000533e-01 3.545645877656430400e+01 8.205924361278343713e+04
8.200000000000000622e-01 3.544703684793804399e+01 8.316720777370443102e+04
8.300000000000000711e-01 3.543847436699699927e+01 8.427311992445576470e+04
8.399999999999999689e-01 3.543070966962255142e+01 8.537822385289985687e+04
8.499999999999999778e-01 3.542365239804457389e+01 8.648260805189966050e+04
8.599999999999999867e-01 3.541725105579434540e+01 8.758934925735944125e+04
8.699999999999999956e-01 3.541141696850620235e+01 8.869480800489975081e+04
8.800000000000000044e-01 3.540609651822082782e+01 8.979951611876641982e+04
8.900000000000000133e-01 3.540123641531146603e+01 9.090374604684639780e+04
9.000000000000000222e-01 3.539677475452145217e+01 9.200672274468117394e+04
9.100000000000000311e-01 3.539267061917984591e+01 9.311134404002221709e+04
9.200000000000000400e-01 3.538888649647622486e+01 9.421612960924574872e+04
9.300000000000000488e-01 3.538537146653841603e+01 9.531790941219877277e+04
9.400000000000000577e-01 3.538211282595626983e+01 9.642171882616869698e+04
9.500000000000000666e-01 3.536823884816985242e+01 9.752501433523416927e+04
9.599999999999999645e-01 3.535026710973187392e+01 9.862730237928262795e+04
9.699999999999999734e-01 3.533344099280315476e+01 9.972975991147839522e+04
9.799999999999999822e-01 3.531774599875507192e+01 1.008307956894750096e+05
9.899999999999999911e-01 3.530324203083078061e+01 1.019327027445424173e+05
1.000000000000000000e+00 3.528983405723258926e+01 1.030328610877065512e+05
1.010000000000000009e+00 3.527743205599623622e+01 1.041340535649987723e+05
1.020000000000000018e+00 3.526599738219623248e+01 1.052337111093088461e+05
1.030000000000000027e+00 3.525547509262887047e+01 1.063337605990572338e+05
1.040000000000000036e+00 3.524583954183590606e+01 1.074324944960937864e+05
1.050000000000000044e+00 3.523716349794339919e+01 1.085302205638469022e+05
1.060000000000000053e+00 3.522929491873613017e+01 1.096281295107527403e+05
1.070000000000000062e+00 3.522190951748997634e+01 1.107250603750463924e+05
1.080000000000000071e+00 3.521522357699677741e+01 1.118219536640595761e+05
1.090000000000000080e+00 3.520919838900167775e+01 1.129185707529716601e+05
1.100000000000000089e+00 3.520376276102538782e+01 1.140151611471587967e+05
1.110000000000000098e+00 3.519889519631015418e+01 1.151107748924596817e+05
1.120000000000000107e+00 3.519453589850095909e+01 1.162049971412216837e+05
1.130000000000000115e+00 3.519063613999378504e+01 1.172995797648682928e+05
1.140000000000000124e+00 3.518717927682573787e+01 1.183935043507390219e+05
1.150000000000000133e+00 3.518409925917297443e+01 1.194863491765663639e+05
1.159999999999999920e+00 3.518138096569656881e+01 1.205776496905001695e+05
1.169999999999999929e+00 3.517897426609090417e+01 1.216682711066495976e+05
1.179999999999999938e+00 3.517684380797125954e+01 1.227582302163040586e+05
1.189999999999999947e+00 3.517497971495542686e+01 1.238497688895860774e+05
1.199999999999999956e+00 3.517334915410728513e+01 1.249382197326410096e+05
1.209999999999999964e+00 3.517191369317578165e+01 1.260276010535175155e+05
1.219999999999999973e+00 3.517067295550379669e+01 1.271152235012303281e+05
1.229999999999999982e+00 3.516958934239315937e+01 1.282012838280357246e+05
1.239999999999999991e+00 3.516865715284290417e+01 1.292885700089712336e+05
1.250000000000000000e+00 3.516706373210500658e+01 1.303727712328890630e+05
1.260000000000000009e+00 3.516537273548789244e+01 1.314584672473998216e+05
1.270000000000000018e+00 3.516378765699123221e+01 1.325408272933960834e+05
1.280000000000000027e+00 3.516232058637100266e+01 1.336239126215588476e+05
1.290000000000000036e+00 3.516096689561547350e+01 1.347049423390319571e+05
1.300000000000000044e+00 3.515983240260909781e+01 1.357865518312281638e+05
1.310000000000000053e+00 3.515875976349672527e+01 1.368677916374956258e+05
1.320000000000000062e+00 3.515772697170896066e+01 1.379463505029139342e+05
1.330000000000000071e+00 3.515672986277700574e+01 1.390250654568645405e+05
1.340000000000000080e+00 3.515577990978934508e+01 1.401006182786441059e+05
1.350000000000000089e+00 3.515485727829098295e+01 1.411759792989925190e+05
1.360000000000000098e+00 3.515396966178926874e+01 1.422532873645844520e+05
1.370000000000000107e+00 3.515309975812652254e+01 1.433308771752763132e+05
1.380000000000000115e+00 3.515227423148454733e+01 1.444050304809526133e+05
1.390000000000000124e+00 3.515147057987329759e+01 1.454761958605000982e+05
1.400000000000000133e+00 3.515068498113652851e+01 1.465501242462156806e+05
1.409999999999999920e+00 3.514991926200381300e+01 1.476206382538361358e+05
1.419999999999999929e+00 3.514919072734495842e+01 1.486908713705944538e+05
1.429999999999999938e+00 3.514848294529693362e+01 1.497598470000921807e+05
1.439999999999999947e+00 3.514779165159599472e+01 1.508267494622349623e+05
1.449999999999999956e+00 3.514711994749330870e+01 1.518935824839933484e+05
1.459999999999999964e+00 3.514645041556301663e+01 1.529590665780837880e+05
1.469999999999999973e+00 3.514581085938065286e+01 1.540229805273053353e+05
1.479999999999999982e+00 3.514335858870234830e+01 1.550885666054521571e+05
1.489999999999999991e+00 3.513802157305325835e+01 1.561529652561994444e+05
1.500000000000000000e+00 3.513289138022522451e+01 1.572124010815640795e+05
1.510000000000000009e+00 3.512794297093572737e+01 1.582740790413405630e+05
1.520000000000000018e+00 3.512320607018070007e+01 1.593323063393982302e+05
1.530000000000000027e+00 3.511867536257140188e+01 1.603904573414548649e+05
1.540000000000000036e+00 3.511433336799168359e+01 1.614436443122013879e+05
1.550000000000000044e+00 3.511018252178323706e+01 1.625017273610031407e+05
1.560000000000000053e+00 3.510622584965257431e+01 1.635552431141386623e+05
1.570000000000000062e+00 3.510244332182592331e+01 1.646110111548965506e+05
1.580000000000000071e+00 3.509886018954644982e+01 1.656611808650801540e+05
1.590000000000000080e+00 3.510073820646294251e+01 1.667792993340658431e+05
1.600000000000000089e+00 3.535098506914984995e+01 1.727224167839977890e+05
1.610000000000000098e+00 3.613857579193337699e+01 2.584020312617561431e+05
1.620000000000000107e+00 3.633990753718313016e+01 9.163809856819114648e+05
1.630000000000000115e+00 3.653610359376676087e+01 3.324459668804753572e+06
1.640000000000000124e+00 3.671695403791179046e+01 8.812272180133026093e+06
1.650000000000000133e+00 3.682446449026367219e+01 1.761152116621326655e+07
1.660000000000000142e+00 3.689215381045424635e+01 2.738768775777679682e+07
1.669999999999999929e+00 3.692665016650826715e+01 3.631962351995369792e+07
1.679999999999999938e+00 3.693037141840699178e+01 4.372537304562001675e+07
1.689999999999999947e+00 3.837609370096483019e+01 4.763526969774199277e+07
1.699999999999999956e+00 3.892090637090691274e+01 4.938453780944339931e+07
1.709999999999999964e+00 3.929051261385110649e+01 5.457501628318606317e+07
1.719999999999999973e+00 3.958206499303632597e+01 6.929534307383759320e+07
1.729999999999999982e+00 3.973221949364852179e+01 9.062179316177840531e+07
1.739999999999999991e+00 3.978464767306432748e+01 1.095376853132023811e+08
1.750000000000000000e+00 3.975214158533658093e+01 1.228063287039659619e+08
1.760000000000000009e+00 3.970742735974636162e+01 1.269893288310673386e+08
1.770000000000000018e+00 3.967779794283285355e+01 1.290601027414725721e+08
1.780000000000000027e+00 3.964587554324816665e+01 1.368845804094250798e+08
1.790000000000000036e+00 3.957485840206720695e+01 1.471254748623012006e+08
1.800000000000000044e+00 3.950895178492559978e+01 1.544772864793822765e+08
1.810000000000000053e+00 4.002187197036867161e+01 1.599366973330679834e+08
1.820000000000000062e+00 4.165919789639031734e+01 1.644020732841543555e+08
1.830000000000000071e+00 4.205412725611787295e+01 1.691894605915607214e+08
1.840000000000000080e+00 4.238378902696963024e+01 1.767497789206032455e+08
1.850000000000000089e+00 4.271866333973424901e+01 1.898520853037553728e+08
1.860000000000000098e+00 4.291033509190859974e+01 2.089758656971034110e+08
1.870000000000000107e+00 4.301065412730071813e+01 2.294519479719011188e+08
1.880000000000000115e+00 4.303233996196262012e+01 2.472845241577079594e+08
1.890000000000000124e+00 4.298322976568117326e+01 2.600769902774636745e+08
1.900000000000000133e+00 4.291482973043397209e+01 2.658027937380939126e+08
1.910000000000000142e+00 4.286291708876640172e+01 2.674775137355175614e+08
1.919999999999999929e+00 4.282862857018295699e+01 2.681918102427269220e+08
1.929999999999999938e+00 4.280355084234734875e+01 2.694017406491807103e+08
1.939999999999999947e+00 4.277052802472437065e+01 2.758853177294786572e+08
1.949999999999999956e+00 4.270426170645160369e+01 2.839275316634488702e+08
1.959999999999999964e+00 4.262599408972464943e+01 2.905835507066808343e+08
1.969999999999999973e+00 4.255203807907162172e+01 2.958033284409167171e+08
1.979999999999999982e+00 4.248556724092702552e+01 3.000649111685237288e+08
1.989999999999999991e+00 4.242714859049795706e+01 3.037451896621174216e+08
2.000000000000000000e+00 4.237461862199980800e+01 3.069735811040816903e+08
2.010000000000000231e+00 4.232696351330356066e+01 3.097419784635257721e+08
2.020000000000000018e+00 4.228358301949257481e+01 3.123772658363783360e+08
2.030000000000000249e+00 4.224350953582388968e+01 3.146954549101926684e+08
2.040000000000000036e+00 4.220627182195050153e+01 3.168663193055610061e+08
2.049999999999999822e+00 4.217147347162406845e+01 3.187992890429880619e+08
2.060000000000000053e+00 4.213908375142545282e+01 3.206507115504578948e+08
2.069999999999999840e+00 4.210901942687132760e+01 3.223602798298034072e+08
2.080000000000000071e+00 4.208116950727308136e+01 3.239128400041328669e+08
2.089999999999999858e+00 4.205538421998181775e+01 3.254105892271303535e+08
2.100000000000000089e+00 4.203128940464403485e+01 3.268208739324978590e+08
2.109999999999999876e+00 4.200893008850748345e+01 3.281285355806467533e+08
2.120000000000000107e+00 4.198827872648938353e+01 3.293975862640425563e+08
2.129999999999999893e+00 4.196928218356035245e+01 3.306115376278896332e+08
2.140000000000000124e+00 4.195187348494339830e+01 3.317455309609493613e+08
2.149999999999999911e+00 4.193583429125639839e+01 3.328189415805112720e+08
2.160000000000000142e+00 4.192088495212225752e+01 3.338730491733902097e+08
2.169999999999999929e+00 4.190702904328646383e+01 3.348654804868336320e+08
2.180000000000000160e+00 4.189429791728537822e+01 3.358028791971502304e+08
2.189999999999999947e+00 4.188284777538285653e+01 3.366844777998909950e+08
2.200000000000000178e+00 4.187257205399102133e+01 3.375226927965494990e+08
2.209999999999999964e+00 4.186345752759603300e+01 3.383431844254344106e+08
2.220000000000000195e+00 4.185536587940463704e+01 3.391347097439493537e+08
2.229999999999999982e+00 4.184810111486027751e+01 3.398892563097264767e+08
2.240000000000000213e+00 4.184156512005147732e+01 3.406137068711087704e+08
2.250000000000000000e+00 4.183568764960497077e+01 3.413139724539368153e+08
2.260000000000000231e+00 4.183036751377933626e+01 3.420086208537244201e+08
2.270000000000000018e+00 4.182559760858841003e+01 3.426777198498050570e+08
2.280000000000000249e+00 4.182144250336743596e+01 3.433189158278136253e+08
2.290000000000000036e+00 4.181788609763311371e+01 3.439341776207010150e+08
2.300000000000000266e+00 4.181489717892660707e+01 3.445242708058072329e+08
2.310000000000000053e+00 4.181246581996742151e+01 3.450913326216951609e+08
2.319999999999999840e+00 4.181058333075984734e+01 3.456381589594785571e+08
2.330000000000000071e+00 4.180944896080665529e+01 3.461673096878293157e+08
2.339999999999999858e+00 4.181128169101737058e+01 3.466812092155791521e+08
2.350000000000000089e+00 4.181612439843247842e+01 3.471872781562523246e+08
2.359999999999999876e+00 4.181848496278362148e+01 3.476789567905725837e+08
2.370000000000000107e+00 4.181913739843502498e+01 3.481587356758660078e+08
2.379999999999999893e+00 4.181987066848255097e+01 3.486312240926288962e+08
2.390000000000000124e+00 4.182101862398840098e+01 3.490988563235761523e+08
2.399999999999999911e+00 4.182205685520528959e+01 3.495656868726933599e+08
2.410000000000000142e+00 4.182302038999538496e+01 3.500343473896797299e+08
2.419999999999999929e+00 4.182396147259153452e+01 3.504947186213904023e+08
2.430000000000000160e+00 4.182486968717736886e+01 3.509418479174126387e+08
2.439999999999999947e+00 4.182570618268920981e+01 3.513727040057327747e+08
2.450000000000000178e+00 4.182647477596509589e+01 3.517875552504618764e+08
2.459999999999999964e+00 4.182716792697259933e+01 3.521817453412752748e+08
2.470000000000000195e+00 4.183071165353848642e+01 3.525537172045220733e+08
2.479999999999999982e+00 4.184282778066108222e+01 3.529064919590755105e+08
2.490000000000000213e+00 4.184825184838897627e+01 3.532463413604608178e+08
2.500000000000000000e+00 4.185045014174828282e+01 3.535849013955612779e+08
2.510000000000000231e+00 4.185324148406086664e+01 3.539365297706193328e+08
2.520000000000000018e+00 4.185573307236677465e+01 3.543129028272896409e+08
2.530000000000000249e+00 4.185754259153097934e+01 3.547073740176374912e+08
2.540000000000000036e+00 4.185879664643945119e+01 3.551003008903727531e+08
2.550000000000000266e+00 4.185951675825222651e+01 3.554845046937871575e+08
2.560000000000000053e+00 4.185972879194665097e+01 3.558419066282174587e+08
2.569999999999999840e+00 4.185965367029297113e+01 3.561562265537128448e+08
2.580000000000000071e+00 4.185950059475575813e+01 3.564444359578884244e+08
2.589999999999999858e+00 4.185934703782830013e+01 3.567198379986850619e+08
2.600000000000000089e+00 4.185915879303755815e+01 3.569907325412746668e+08
2.609999999999999876e+00 4.185873549711530472e+01 3.572986702787666917e+08
2.620000000000000107e+00 4.185796901420535221e+01 3.575943364653413296e+08
2.629999999999999893e+00 4.185704106050328477e+01 3.578804041889646649e+08
2.640000000000000124e+00 4.185603298604006284e+01 3.581490158630273938e+08
2.649999999999999911e+00 4.185500673501102398e+01 3.584105790042971373e+08
2.660000000000000142e+00 4.185394889497497672e+01 3.586638720922411680e+08
2.669999999999999929e+00 4.185285796985938589e+01 3.589095446552243233e+08
2.680000000000000160e+00 4.185172459343922924e+01 3.591489558528480530e+08
2.689999999999999947e+00 4.185054027019361911e+01 3.593828161383188963e+08
2.700000000000000178e+00 4.184930944564710131e+01 3.596098676828454733e+08
2.709999999999999964e+00 4.184803610293889875e+01 3.598319692419700623e+08
2.720000000000000195e+00 4.184670937602316343e+01 3.600489753794029951e+08
2.729999999999999982e+00 4.184533381114160022e+01 3.602613385738297105e+08
2.740000000000000213e+00 4.184390566884420082e+01 3.604689253664906621e+08
2.750000000000000000e+00 4.184243083913450079e+01 3.606719446683319807e+08
2.760000000000000231e+00 4.184090893385638310e+01 3.608701626729999185e+08
2.770000000000000018e+00 4.183934507850217699e+01 3.610646181592991352e+08
2.780000000000000249e+00 4.183773450826284090e+01 3.612551597255562544e+08
2.790000000000000036e+00 4.183606929427868693e+01 3.614416383116052747e+08
2.800000000000000266e+00 4.183434135511344465e+01 3.616240431388639212e+08
2.810000000000000053e+00 4.183256725523321506e+01 3.618029018612543941e+08
2.819999999999999840e+00 4.183074687383891899e+01 3.619781353981134295e+08
2.830000000000000071e+00 4.182889437160368828e+01 3.621501610593342185e+08
2.839999999999999858e+00 4.182701308117454886e+01 3.623185626247442961e+08
2.850000000000000089e+00 4.182511135264462609e+01 3.624837836443033814e+08
2.859999999999999876e+00 4.182319295890069810e+01 3.626456109940772057e+08
2.870000000000000107e+00 4.182126796996661966e+01 3.628046496556226015e+08
2.879999999999999893e+00 4.181934234158055119e+01 3.629605941694129109e+08
2.890000000000000124e+00 4.181741892656064863e+01 3.631135906777225137e+08
2.899999999999999911e+00 4.181550556266504515e+01 3.632639869797116518e+08
2.910000000000000142e+00 4.181360414236398526e+01 3.634115651511937380e+08
2.919999999999999929e+00 4.181171136333900051e+01 3.635566032582012415e+08
2.930000000000000160e+00 4.180982823256599090e+01 3.636990601327270269e+08
2.939999999999999947e+00 4.180794708748353372e+01 3.638389632672533393e+08
2.950000000000000178e+00 4.180605416832823806e+01 3.639765028174461722e+08
2.959999999999999964e+00 4.180415213916089101e+01 3.641117675933637619e+08
2.970000000000000195e+00 4.180224088040795749e+01 3.642446277647774816e+08
2.979999999999999982e+00 4.180031893956451228e+01 3.643753355573082566e+08
2.990000000000000213e+00 4.179839424114393154e+01 3.645040498829037547e+08
3.000000000000000000e+00 4.179646873295628495e+01 3.646306493276219964e+08
3.010000000000000231e+00 4.179454534042582026e+01 3.647553140087401867e+08
3.020000000000000018e+00 4.179262670046092154e+01 3.648780958769820333e+08
3.030000000000000249e+00 4.179071568480080856e+01 3.649990179389091730e+08
3.040000000000000036e+00 4.178881460459742669e+01 3.651181418045306206e+08
3.050000000000000266e+00 4.178692476451040960e+01 3.652356084584104419e+08
3.060000000000000053e+00 4.178504949264096524e+01 3.653513312265846729e+08
3.070000000000000284e+00 4.178319040162316611e+01 3.654654524668844342e+08
3.080000000000000071e+00 4.178135030198628641e+01 3.655779264711640477e+08
3.089999999999999858e+00 4.177952920696936445e+01 3.656889246699814796e+08
3.100000000000000089e+00 4.177773247540113033e+01 3.657984434727879763e+08
3.109999999999999876e+00 4.177595551724302680e+01 3.659065325132750869e+08
3.120000000000000107e+00 4.177419700589339868e+01 3.660132588129542470e+08
3.129999999999999893e+00 4.177244401337578239e+01 3.661185312608872652e+08
3.140000000000000124e+00 4.177069751112571794e+01 3.662223540304973722e+08
3.149999999999999911e+00 4.176895778084607258e+01 3.663248887972226143e+08
3.160000000000000142e+00 4.176722534783681340e+01 3.664261326729757190e+08
3.169999999999999929e+00 4.176549978446357159e+01 3.665260344895110726e+08
3.180000000000000160e+00 4.176378226472155575e+01 3.666246915901575685e+08
3.189999999999999947e+00 4.176207256396643430e+01 3.667221349445424676e+08
3.200000000000000178e+00 4.176037097277652066e+01 3.668183884204390049e+08
3.209999999999999964e+00 4.175867851430976430e+01 3.669133672097257972e+08
3.220000000000000195e+00 4.175699821798297506e+01 3.670071951179801226e+08
3.229999999999999982e+00 4.175532798951475399e+01 3.670999558659706712e+08
3.240000000000000213e+00 4.175366966032412819e+01 3.671915616794555783e+08
3.250000000000000000e+00 4.175202345749049471e+01 3.672820791560453773e+08
3.260000000000000231e+00 4.175039053682195345e+01 3.673715505652147532e+08
3.270000000000000018e+00 4.174877202028613965e+01 3.674599767602591515e+08
3.280000000000000249e+00 4.174716765464829393e+01 3.675473230035446286e+08
3.290000000000000036e+00 4.174557878554146839e+01 3.676337144578696489e+08
3.300000000000000266e+00 4.174400546820459112e+01 3.677191319545040727e+08
3.310000000000000053e+00 4.174244852691048635e+01 3.678034884541300535e+08
3.320000000000000284e+00 4.174090653431103703e+01 3.678869299972088337e+08
3.330000000000000071e+00 4.173937887970901528e+01 3.679694717793331146e+08
3.339999999999999858e+00 4.173786140318149762e+01 3.680510528507271409e+08
3.350000000000000089e+00 4.173635077257114290e+01 3.681317135510162711e+08
3.359999999999999876e+00 4.173484775660118373e+01 3.682115207479779720e+08
3.370000000000000107e+00 4.173335240094016996e+01 3.682904143136520386e+08
3.379999999999999893e+00 4.173186562066045013e+01 3.683684284898375273e+08
3.390000000000000124e+00 4.173038728489210314e+01 3.684456340878328681e+08
3.399999999999999911e+00 4.172891708311760794e+01 3.685219911572006941e+08
3.410000000000000142e+00 4.172745530672479930e+01 3.685975068180086613e+08
3.419999999999999929e+00 4.172600326279430760e+01 3.686722434845916629e+08
3.430000000000000160e+00 4.172456079812172192e+01 3.687461514193602800e+08
3.439999999999999947e+00 4.172312923255158523e+01 3.688192672378993034e+08
3.450000000000000178e+00 4.172170663670647883e+01 3.688916585521122813e+08
3.459999999999999964e+00 4.172029594153720922e+01 3.689632371870711446e+08
3.470000000000000195e+00 4.171892267165518575e+01 3.690340736965301037e+08
3.479999999999999982e+00 4.171790880873665941e+01 3.691042282406460047e+08
3.490000000000000213e+00 4.172089223592055873e+01 3.691736005277472138e+08
3.500000000000000000e+00 4.172817903343864288e+01 3.692424304902421236e+08
3.510000000000000231e+00 4.173258729410775203e+01 3.693110484870452285e+08
3.520000000000000018e+00 4.173567710927547125e+01 3.693803532489282489e+08
3.530000000000000249e+00 4.173657840992088808e+01 3.694520612788338661e+08
3.540000000000000036e+00 4.173635318572704023e+01 3.695281152663905621e+08
3.550000000000000266e+00 4.173627139307840395e+01 3.696102955900173187e+08
3.560000000000000053e+00 4.173652558696734616e+01 3.697001668248804212e+08
3.570000000000000284e+00 4.173676433873260549e+01 3.697990936033000350e+08
3.580000000000000071e+00 4.173679710352991634e+01 3.699044535123016238e+08
3.589999999999999858e+00 4.173658102263738101e+01 3.700129429558590055e+08
3.600000000000000089e+00 4.173611777328269312e+01 3.701212214890619516e+08
3.609999999999999876e+00 4.173541346433722055e+01 3.702264480841905475e+08
3.620000000000000107e+00 4.173447511217132444e+01 3.703267647516188622e+08
3.629999999999999893e+00 4.173332261008042110e+01 3.704209388277410269e+08
3.640000000000000124e+00 4.173201035137689274e+01 3.705062540336114764e+08
3.649999999999999911e+00 4.173060594158575753e+01 3.705826330146048665e+08
3.660000000000000142e+00 4.172918143783174827e+01 3.706507273828903437e+08
3.669999999999999929e+00 4.172778422275300869e+01 3.707125081136285663e+08
3.680000000000000160e+00 4.172643624006698815e+01 3.707703417658023834e+08
3.689999999999999947e+00 4.172513820932149287e+01 3.708263861829553843e+08
3.700000000000000178e+00 4.172387976951292643e+01 3.708822183941072822e+08
3.709999999999999964e+00 4.172264417967502936e+01 3.709392940852008462e+08
3.720000000000000195e+00 4.172138947142525467e+01 3.710046850711914897e+08
3.729999999999999982e+00 4.172001907619446825e+01 3.710838455318032503e+08
3.740000000000000213e+00 4.171850952932281587e+01 3.711628269415426850e+08
3.750000000000000000e+00 4.171695154506102199e+01 3.712315886445029378e+08
3.760000000000000231e+00 4.171540662173061520e+01 3.713002934259262681e+08
3.770000000000000018e+00 4.171388368679753711e+01 3.713676963555690646e+08
3.780000000000000249e+00 4.171238734493975642e+01 3.714332476339787841e+08
3.790000000000000036e+00 4.171092927508955484e+01 3.714958662851884365e+08
3.800000000000000266e+00 4.170951764718702748e+01 3.715551797047613859e+08
3.810000000000000053e+00 4.170815003600932869e+01 3.716148791446694136e+08
3.820000000000000284e+00 4.170681202698422396e+01 3.716733193882379532e+08
3.830000000000000071e+00 4.170550064058555506e+01 3.717305264106146693e+08
3.839999999999999858e+00 4.170421249178510692e+01 3.717869675301175714e+08
3.850000000000000089e+00 4.170295119430187469e+01 3.718425901774444580e+08
3.859999999999999876e+00 4.170171480381345930e+01 3.718967860467529297e+08
3.870000000000000107e+00 4.170050280386509911e+01 3.719495257848230004e+08
