  0.0000000000E+000  0.0000000000E+000
  1.7014007139E+003 -9.0452854939E+002
  3.4032335885E+003 -4.4023336627E+002
  5.1039874485E+003  2.4991744453E+001
  6.8071608902E+003  4.8565199379E+002
  8.5076183664E+003  9.3593135125E+002
  1.0206308758E+004  1.3752480637E+003
  1.1912033518E+004  1.8078610947E+003
  1.3614147751E+004  2.2359688543E+003
  1.5309685413E+004  2.6622772644E+003
  1.7014561021E+004  3.0947008227E+003
  1.8715071134E+004  3.5347782276E+003
  2.0424881383E+004  4.0300416972E+003
  2.2116327942E+004  4.6784623260E+003
  2.3824268779E+004  5.7487896415E+003
  2.5532745913E+004  7.0141382252E+003
  2.7229642867E+004  8.3244519642E+003
  2.8940693958E+004  9.5153748273E+003
  3.0644554442E+004  1.0592116098E+004
  3.2325936312E+004  1.1602435604E+004
  3.4035504821E+004  1.2586407219E+004
  3.5753402715E+004  1.3534307455E+004
  3.7444234682E+004  1.4429739725E+004
  3.9143325626E+004  1.5295197937E+004
  4.0868069153E+004  1.6143768439E+004
  4.2551227762E+004  1.6951672685E+004
  4.4246207948E+004  1.7749015359E+004
  4.5975927567E+004  1.8547841230E+004
  4.7648491910E+004  1.9309300882E+004
  4.9365581157E+004  2.0082253889E+004
  5.1080553442E+004  2.0847287963E+004
  5.2783128182E+004  2.1600799035E+004
  5.4462924430E+004  2.2337363045E+004
  5.6156177782E+004  2.3070846652E+004
  5.7857829742E+004  2.3799204821E+004
  5.9566113354E+004  2.4522867657E+004
  6.1279863744E+004  2.5243779534E+004
  6.2960342574E+004  2.5947716962E+004
  6.4645475953E+004  2.6653436675E+004
  6.6373615580E+004  2.7378437704E+004
  6.8060959422E+004  2.8088563457E+004
  6.9745340435E+004  2.8799830024E+004
  7.1462468074E+004  2.9526924912E+004
  7.3137647785E+004  3.0237438512E+004
  7.4843294400E+004  3.0961424773E+004
  7.6541445131E+004  3.1682668513E+004
  7.8261925833E+004  3.2414147303E+004
  7.9935551957E+004  3.3127513459E+004
  8.1657553197E+004  3.3864574729E+004
  8.3359208572E+004  3.4597471376E+004
  8.5039152338E+004  3.5326654452E+004
  8.6753102212E+004  3.6077170510E+004
  8.8440128143E+004  3.6822399293E+004
  9.0152405091E+004  3.7585088301E+004
  9.1831969817E+004  3.8338798189E+004
  9.3527396641E+004  3.9104706485E+004
  9.5231866744E+004  3.9879720351E+004
  9.6938446344E+004  4.0661025158E+004
  9.8640404565E+004  4.1446246246E+004
  1.0033087811E+005  4.2233316478E+004
  1.0202364172E+005  4.3029542505E+004
  1.0372836486E+005  4.3840157397E+004
  1.0543307865E+005  4.4659430489E+004
  1.0712623639E+005  4.5480898256E+004
  1.0882816906E+005  4.6312541367E+004
  1.1052184643E+005  4.7143469992E+004
  1.1221800785E+005  4.7982946492E+004
  1.1391940105E+005  4.8833966417E+004
  1.1562151945E+005  4.9694101088E+004
  1.1731543590E+005  5.0556520056E+004
  1.1901224106E+005  5.1416220505E+004
  1.2071033705E+005  5.2250914727E+004
  1.2240939112E+005  5.3073677602E+004
  1.2411128917E+005  5.3884502778E+004
  1.2581037466E+005  5.4664934171E+004
  1.2750842792E+005  5.5357068452E+004
  1.2920442486E+005  5.5998822820E+004
  1.3090330162E+005  5.6598032730E+004
  1.3260249228E+005  5.7552160965E+004
  1.3430278626E+005  1.2178483276E+008
  1.3600369456E+005  7.2628866533E+008
  1.3770980410E+005  8.0489689131E+008
  1.3940970964E+005  8.3158767669E+008
  1.4111001343E+005  8.4553483230E+008
  1.4282119420E+005  8.5375629501E+008
  1.4451660262E+005  8.5902970509E+008
  1.4622045939E+005  8.6275137235E+008
  1.4791593147E+005  8.6548173571E+008
  1.4961836874E+005  8.6756271517E+008
  1.5132809846E+005  8.6902519553E+008
  1.5303541550E+005  8.6946499330E+008
  1.5473488610E+005  8.6914141024E+008
  1.5642578255E+005  8.6859504793E+008
  1.5813822999E+005  8.6801797913E+008
  1.5983253759E+005  8.6723090592E+008
  1.6154844367E+005  8.6601612442E+008
  1.6324643378E+005  8.6428139221E+008
  1.6494436599E+005  8.6222049039E+008
  1.6666622734E+005  8.6067938237E+008
  1.6837090445E+005  8.6120847684E+008
  1.7004748442E+005  8.6165271975E+008
  1.7176255410E+005  8.6203039534E+008
  1.7347389331E+005  8.6232973911E+008
  1.7517459143E+005  8.6255147725E+008
  1.7685739558E+005  8.6270581914E+008
  1.7856040658E+005  8.6279115366E+008
  1.8028081150E+005  8.6280198980E+008
  1.8196656919E+005  8.6273827564E+008
  1.8366019214E+005  8.6260569254E+008
  1.8535837603E+005  8.6241804678E+008
  1.8705767158E+005  8.6217773847E+008
  1.8881009316E+005  8.6187720144E+008
  1.9050241398E+005  8.6153774479E+008
  1.9218486592E+005  8.6115424298E+008
  1.9391412067E+005  8.6072090651E+008
  1.9556708868E+005  8.6026389564E+008
  1.9732593544E+005  8.5972563647E+008
  1.9900068048E+005  8.5915612793E+008
  2.0071620401E+005  8.5850651315E+008
  2.0240491525E+005  8.5785006886E+008
  2.0413276904E+005  8.5713938968E+008
  2.0582904517E+005  8.5639937388E+008
  2.0748980792E+005  8.5563348221E+008
  2.0918563181E+005  8.5480902896E+008
  2.1091716236E+005  8.5392328804E+008
  2.1260744051E+005  8.5301638595E+008
  2.1433160077E+005  8.5204841156E+008
  2.1600955185E+005  8.5106344560E+008
  2.1771945738E+005  8.5001705619E+008
  2.1946185836E+005  8.4891102883E+008
  2.2115200179E+005  8.4780368449E+008
  2.2287259063E+005  8.4664486668E+008
  2.2453579362E+005  8.4549738288E+008
  2.2622734169E+005  8.4430650680E+008
  2.2794767093E+005  8.4324726757E+008
  2.2960440778E+005  8.4254171057E+008
  2.3138206720E+005  8.4177167054E+008
  2.3308953822E+005  8.4101733946E+008
  2.3470453822E+005  8.4028886916E+008
  2.3641453822E+005  8.3950017877E+008
  2.3812453822E+005  8.3869239611E+008
  2.3983453822E+005  8.3786443356E+008
  2.4154453822E+005  8.3701537819E+008
  2.4325453822E+005  8.3614448322E+008
  2.4496453822E+005  8.3525064967E+008
  2.4667453822E+005  8.3432760116E+008
  2.4838453822E+005  8.3337777181E+008
  2.4999953822E+005  8.3249819360E+008
  2.5170953822E+005  8.3179544073E+008
  2.5341953822E+005  8.3108130097E+008
  2.5512953822E+005  8.3035904218E+008
  2.5683953822E+005  8.2963185154E+008
  2.5854953822E+005  8.2890246876E+008
  2.6025953822E+005  8.2817294776E+008
  2.6196953822E+005  8.2744495322E+008
  2.6367953822E+005  8.2671931511E+008
  2.6538953822E+005  8.2599235106E+008
  2.6700453822E+005  8.2530289666E+008
  2.6871453822E+005  8.2456892092E+008
  2.7042453822E+005  8.2382966701E+008
  2.7213453822E+005  8.2330468408E+008
  2.7384453822E+005  8.2279803667E+008
  2.7555453822E+005  8.2228522868E+008
  2.7726453822E+005  8.2176567163E+008
  2.7897453822E+005  8.2123874679E+008
  2.8068453822E+005  8.2070382992E+008
  2.8229953822E+005  8.2019072593E+008
  2.8400953822E+005  8.1963849318E+008
  2.8571953822E+005  8.1907895651E+008
  2.8742953822E+005  8.1851395522E+008
  2.8913953822E+005  8.1794257063E+008
  2.9084953822E+005  8.1736394561E+008
  2.9255953822E+005  8.1691830238E+008
  2.9426953822E+005  8.1650699542E+008
  2.9597953822E+005  8.1608899184E+008
  2.9768953822E+005  8.1566402591E+008
  2.9930453822E+005  8.1525583778E+008
  3.0101453822E+005  8.1481593462E+008
  3.0272453822E+005  8.1436761639E+008
  3.0443453822E+005  8.1391058354E+008
  3.0614453822E+005  8.1344471004E+008
  3.0785453822E+005  8.1296965335E+008
  3.0956453822E+005  8.1248561836E+008
  3.1127453822E+005  8.1206296970E+008
  3.1298453822E+005  8.1169381882E+008
  3.1459953822E+005  8.1134085823E+008
  3.1630953822E+005  8.1096185838E+008
  3.1801953822E+005  8.1057672054E+008
  3.1972953822E+005  8.1018478991E+008
  3.2143953822E+005  8.0978553880E+008
  3.2314953822E+005  8.0937844336E+008
  3.2485953822E+005  8.0896300679E+008
  3.2656953822E+005  8.0853875655E+008
  3.2827953822E+005  8.0812274129E+008
  3.2998953822E+005  8.0776625471E+008
  3.3160453822E+005  8.0742177922E+008
  3.3331453822E+005  8.0704854890E+008
  3.3502453822E+005  8.0666634305E+008
  3.3673453822E+005  8.0627494044E+008
  3.3844453822E+005  8.0587449015E+008
  3.4015453822E+005  8.0546977927E+008
  3.4186453822E+005  8.0506168285E+008
  3.4357453822E+005  8.0464935328E+008
  3.4528453822E+005  8.0429540274E+008
  3.4689953822E+005  8.0395791026E+008
  3.4860953822E+005  8.0359506282E+008
  3.5031953822E+005  8.0322602635E+008
  3.5202953822E+005  8.0285030159E+008
  3.5373953822E+005  8.0246743132E+008
  3.5544953822E+005  8.0207694269E+008
  3.5715953822E+005  8.0167846810E+008
  3.5886953822E+005  8.0129208074E+008
  3.6057953822E+005  8.0092773713E+008
  3.6228953822E+005  8.0055554078E+008
  3.6390453822E+005  8.0019666356E+008
  3.6561453822E+005  7.9980880379E+008
  3.6732453822E+005  7.9941280160E+008
  3.6903453822E+005  7.9900859718E+008
  3.7074453822E+005  7.9859622194E+008
  3.7245453822E+005  7.9820336814E+008
  3.7416453822E+005  7.9781811172E+008
  3.7587453822E+005  7.9742760543E+008
  3.7758453822E+005  7.9703213073E+008
  3.7919953822E+005  7.9665427497E+008
  3.8090953822E+005  7.9624977519E+008
  3.8261953822E+005  7.9584091222E+008
  3.8432953822E+005  7.9544556004E+008
  3.8603953822E+005  7.9506482975E+008
  3.8774953822E+005  7.9468054032E+008
  3.8945953822E+005  7.9429279503E+008
  3.9116953822E+005  7.9390170155E+008
  3.9287953822E+005  7.9350735261E+008
  3.9458953822E+005  7.9310983170E+008
  3.9620453822E+005  7.9274966147E+008
  3.9791453822E+005  7.9237909992E+008
  3.9962453822E+005  7.9200580144E+008
  4.0133453822E+005  7.9162974298E+008
  4.0304453822E+005  7.9125094780E+008
  4.0475453822E+005  7.9086944896E+008
  4.0646453822E+005  7.9048527086E+008
  4.0817453822E+005  7.9012141438E+008
  4.0988453822E+005  7.8976083312E+008
  4.1149953822E+005  7.8941801328E+008
  4.1320953822E+005  7.8905254602E+008
  4.1491953822E+005  7.8868452667E+008
  4.1662953822E+005  7.8831393653E+008
  4.1833953822E+005  7.8794253521E+008
  4.2004953822E+005  7.8758915734E+008
  4.2175953822E+005  7.8723315640E+008
  4.2346953822E+005  7.8689483653E+008
  4.2517953822E+005  7.8653331397E+008
  4.2688953822E+005  7.8616910787E+008
  4.2850453822E+005  7.8582275874E+008
  4.3021453822E+005  7.8546162605E+008
  4.3192453822E+005  7.8510828713E+008
  4.3363453822E+005  7.8475246815E+008
  4.3534453822E+005  7.8439419391E+008
  4.3705453822E+005  7.8403348786E+008
  4.3876453822E+005  7.8367037364E+008
  4.4047453822E+005  7.8330488347E+008
  4.4218453822E+005  7.8295364753E+008
  4.4379953822E+005  7.8261973138E+008
  4.4550953822E+005  7.8226386375E+008
  4.4721953822E+005  7.8190563275E+008
  4.4892953822E+005  7.8154496706E+008
  4.5063953822E+005  7.8118184959E+008
  4.5234953822E+005  7.8082639568E+008
  4.5405953822E+005  7.8047499368E+008
  4.5576953822E+005  7.8012123535E+008
  4.5747953822E+005  7.7976507564E+008
  4.5918953822E+005  7.7940654990E+008
  4.6080453822E+005  7.7906579664E+008
  4.6251453822E+005  7.7870789542E+008
  4.6422453822E+005  7.7835877707E+008
  4.6593453822E+005  7.7800729071E+008
  4.6764453822E+005  7.7765341560E+008
  4.6935453822E+005  7.7729711379E+008
  4.7106453822E+005  7.7693836216E+008
  4.7277453822E+005  7.7658002289E+008
  4.7448453822E+005  7.7623243036E+008
  4.7609953822E+005  7.7590192976E+008
  4.7780953822E+005  7.7554963552E+008
  4.7951953822E+005  7.7519497460E+008
  4.8122953822E+005  7.7483794635E+008
  4.8293953822E+005  7.7447981898E+008
  4.8464953822E+005  7.7413382986E+008
  4.8635953822E+005  7.7378558321E+008
  4.8806953822E+005  7.7343502262E+008
  4.8977953822E+005  7.7308219887E+008
  4.9148953822E+005  7.7272716368E+008
  4.9310453822E+005  7.7239103725E+008
  4.9481453822E+005  7.7204702398E+008
  4.9652453822E+005  7.7170088390E+008
  4.9823453822E+005  7.7135258755E+008
  4.9994453822E+005  7.7100216524E+008
  5.0165453822E+005  7.7064967871E+008
  5.0336453822E+005  7.7029827954E+008
  5.0507453822E+005  7.6995631854E+008
  5.0678453822E+005  7.6961238242E+008
  5.0839953822E+005  7.6928571382E+008
  5.1010953822E+005  7.6893791757E+008
  5.1181953822E+005  7.6858816110E+008
  5.1352953822E+005  7.6824172995E+008
