1153   15
1.0d0 1.0d0 4.0d0 12.0d0 16.0d0 20.0d0 24.0d0 28.0d0 32.0d0 36.0d0 40.0d0 44.0d0 48.0d0 52.0d0 56.0d0 
0.0d0 1.0d0 2.0d0 6.0d0 8.0d0 10.0d0 12.0d0 14.0d0 16.0d0 18.0d0 20.0d0 22.0d0 24.0d0 26.0d0 28.0d0 
3.9784000000033842E+30   4.0017007555203447E+06   1.8085920741992660E-04   1.8130133633810706E-07   2.5183534875596709E-04   4.9327670478463265E-10   5.9570595514590719E-10   8.9679939270866704E-10   1.2512547884092318E-07   7.7096430236233736E-06   1.4483302825774517E-05   8.3760989358079102E-05   4.2864496616614886E-02   1.3410778832882370E-01   1.9867411261348833E-01   1.6675219954791046E-11   6.5278986835579162E-15  
7.9018470366189617E+30   5.0449181526451875E+06   1.8639319463199913E-04   1.9203195694798851E-07   2.6359838677219845E-04   5.2594905613400564E-10   6.2999334304345214E-10   9.7915099458340254E-10   1.3798826351546159E-07   8.6236081037112122E-06   1.6106482751440580E-05   8.9203083577340489E-05   4.4290991951858663E-02   1.3870729047524819E-01   2.0314463392896032E-01   1.8994506678453626E-11   7.5763192213795136E-15  
1.2680147604570681E+31   5.9245907873781174E+06   1.9100449441933849E-04   2.0182639226117437E-07   2.7402715409795091E-04   5.5524670156685917E-10   6.6024276410880864E-10   1.0520092071230503E-09   1.4955147128007793E-07   9.4635451760538599E-06   1.7638145140862846E-05   9.3957949946951282E-05   4.5491763253188766E-02   1.4271006721216609E-01   2.0704224914154704E-01   2.1302899016615406E-11   8.6412320015957353E-15  
1.8499559999999134E+31   6.7419108955527563E+06   1.9572478192387156E-04   2.1218303411590868E-07   2.8456836040185920E-04   5.8312238455987997E-10   6.8726992021422696E-10   1.1182849327422942E-09   1.6052900345154430E-07   1.0318885275438858E-05   1.9481238507860704E-05   9.9511530584657336E-05   4.6908299128710161E-02   1.4723098427839179E-01   2.1125562615148000E-01   2.3927076238318874E-11   9.8575061722598161E-15  
2.7252040000002890E+31   7.7057077518223748E+06   2.0167453348806174E-04   2.2606724039215159E-07   2.9834308008749703E-04   6.2078122088011092E-10   7.2331005156249483E-10   1.2052803878442193E-09   1.7494249762321122E-07   1.1449397257393602E-05   2.1942236833522599E-05   1.0644889610599101E-04   4.8562096997404464E-02   1.5266637521513729E-01   2.1628900208357599E-01   2.7657175575475316E-11   1.1626457906373107E-14  
3.6035898091702413E+31   8.4922974947492387E+06   2.0886815189539713E-04   2.4316047811714328E-07   3.1486049677188755E-04   6.6818245474026605E-10   7.6839431084414013E-10   1.3122040569173232E-09   1.9238872803630249E-07   1.2810536351503912E-05   2.4920240749508327E-05   1.1447286000352472E-04   5.0311537100008422E-02   1.5846728018892489E-01   2.2152877332520993E-01   3.2417007799189971E-11   1.3939391682405626E-14  
4.4851131118481634E+31   9.1696248531748224E+06   2.1536743791338573E-04   2.6021027469378834E-07   3.3084691819794745E-04   7.1543149617491692E-10   8.1243270028569804E-10   1.4151215842845710E-09   2.0932112447335851E-07   1.4147576024655258E-05   2.7884636737010783E-05   1.2176142989119284E-04   5.1774552019091272E-02   1.6361215955765340E-01   2.2621408029812276E-01   3.7602549131504730E-11   1.6531980605256313E-14  
5.3697735087745712E+31   9.7717494362449292E+06   2.2157973992559032E-04   2.7765002916864431E-07   3.4677282973927216E-04   7.6399269412216830E-10   8.5710038400348758E-10   1.5180110712727624E-09   2.2627467460654353E-07   1.5494412199708896E-05   3.0898712638289174E-05   1.2867033947340631E-04   5.3053930435486743E-02   1.6831552297918145E-01   2.3049516160314332E-01   4.3285793434268776E-11   1.9447616071565501E-14  
6.2575705168117130E+31   1.0318471449876437E+07   2.2773793371944827E-04   2.9588350065566038E-07   3.6298678082942503E-04   8.1495785082742523E-10   9.0349075119508354E-10   1.6229668270353921E-09   2.4352963328898155E-07   1.6864667027852077E-05   3.4025963454868376E-05   1.3545396226230261E-04   5.4213885141536119E-02   1.7273492354446521E-01   2.3449899444004946E-01   4.9601714691283519E-11   2.2766399418185262E-14  
7.1485035686650237E+31   1.0822435541364718E+07   2.3389107277993596E-04   3.1463319013706622E-07   3.7903916632558174E-04   8.6490927005904303E-10   9.4877297650581772E-10   1.7202395955624030E-09   2.5966326858472112E-07   1.8128667697084254E-05   3.7351465637533775E-05   1.4263157451394686E-04   5.5418445952320379E-02   1.7717065398190840E-01   2.3835941466496557E-01   5.6468637528024496E-11   2.6430341008485388E-14  
